id,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
d7bf3d19,Romain Amalfitano,fr FRA,"FW,DF",Dijon,30,1989,1.3,0,2,0,0.0,1.55,0.00,0.00,,30.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
22721b88,Jordan Amavi,fr FRA,DF,Marseille,26,1994,9.0,1,4,1,25.0,0.44,0.11,0.25,1.00,11.8,0,0,0,0.2,0.2,0.06,+0.8,+0.8,Matches
2945f4b7,Thierry Ambrose,gp GLP,FW,Metz,23,1997,8.4,0,19,6,31.6,2.27,0.72,0.00,0.00,20.0,0,0,0,1.0,1.0,0.05,-1.0,-1.0,Matches
e34fc66d,Joachim Andersen,dk DEN,DF,Lyon,24,1996,2.1,0,5,0,0.0,2.34,0.00,0.00,,21.9,1,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
ef9c1c95,Benjamin André,fr FRA,MF,Lille,29,1990,32.1,0,19,7,36.8,0.59,0.22,0.00,0.00,15.2,0,0,0,1.6,1.6,0.08,-1.6,-1.6,Matches
d8992b84,Victorien Angban,ci CIV,MF,Metz,23,1996,18.6,0,6,1,16.7,0.32,0.05,0.00,0.00,22.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
a5db0bec,Houssem Aouar,fr FRA,"MF,FW",Lyon,22,1998,19.8,7,68,25,36.8,3.44,1.26,0.07,0.20,16.6,0,2,2,9.9,8.3,0.12,-2.9,-3.3,Matches
b94b8be1,Adil Aouchiche,fr FRA,"MF,FW",Saint-Étienne,18,2002,19.2,2,26,12,46.2,1.35,0.62,0.08,0.17,20.8,2,0,0,3.4,3.4,0.13,-1.4,-1.4,Matches
feb5d3ab,Dennis Appiah,fr FRA,DF,Nantes,28,1992,17.3,0,6,0,0.0,0.35,0.00,0.00,,18.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
fa18c72e,Luiz Araújo,br BRA,MF,Lille,24,1996,16.6,4,49,10,20.4,2.95,0.60,0.08,0.40,23.2,1,0,0,3.7,3.7,0.07,+0.3,+0.3,Matches
08534272,Karim Aribi,dz ALG,FW,Nîmes,26,1994,3.3,0,8,2,25.0,2.45,0.61,0.00,0.00,13.5,0,0,0,0.8,0.8,0.10,-0.8,-0.8,Matches
5d5219b1,Roger Assalé,ci CIV,"FW,MF",Dijon,26,1993,9.2,1,11,3,27.3,1.20,0.33,0.09,0.33,16.8,0,0,0,1.2,1.2,0.11,-0.2,-0.2,Matches
6a827d8e,Youcef Atal,dz ALG,"DF,FW",Nice,24,1996,10.6,1,8,5,62.5,0.75,0.47,0.13,0.20,18.1,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
97bfa797,Jean-Kévin Augustin,fr FRA,FW,Nantes,23,1997,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
d3ce9f1f,Ludovic Baal,gf GUF,"DF,MF",Brest,34,1986,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
114bbdee,Loïc Bade,fr FRA,DF,Lens,20,2000,29.0,0,11,3,27.3,0.38,0.10,0.00,0.00,15.2,0,0,0,1.0,1.0,0.09,-1.0,-1.0,Matches
06df8256,Benoît Badiashile,fr FRA,DF,Monaco,19,2001,31.9,2,24,4,16.7,0.75,0.13,0.08,0.50,14.9,0,0,0,2.3,2.3,0.10,-0.3,-0.3,Matches
5046b7d4,Stéphane Bahoken,cm CMR,FW,Angers,28,1992,18.0,6,59,23,39.0,3.29,1.28,0.10,0.26,16.1,0,0,1,8.3,7.5,0.13,-2.3,-1.5,Matches
be13e5a8,Stefan Bajic,fr FRA,GK,Saint-Étienne,18,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
a8567629,Mitchel Bakker,nl NED,DF,Paris S-G,20,2000,18.8,0,2,2,100.0,0.11,0.11,0.00,0.00,13.8,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
2b5a35e5,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,17,2002,0.6,0,3,2,66.7,4.82,3.21,0.00,0.00,21.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
7c3ed041,Leonardo Balerdi,ar ARG,DF,Marseille,21,1999,18.2,2,13,4,30.8,0.72,0.22,0.15,0.50,9.1,0,0,0,2.0,2.0,0.15,0.0,0.0,Matches
f449640d,Fodé Ballo-Touré,sn SEN,DF,Monaco,23,1997,7.4,0,2,1,50.0,0.27,0.14,0.00,0.00,13.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
7fecbcdb,Abdoulaye Bamba,ci CIV,DF,Angers,30,1990,15.0,0,1,1,100.0,0.07,0.07,0.00,0.00,15.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
b2bd0f6c,Jonathan Bamba,fr FRA,MF,Lille,24,1996,33.2,6,60,20,33.3,1.81,0.60,0.10,0.30,22.8,1,0,0,4.2,4.2,0.07,+1.8,+1.8,Matches
d4fa7d01,Robson Bambu,br BRA,DF,Nice,22,1997,11.6,0,2,1,50.0,0.17,0.09,0.00,0.00,11.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
be47b750,Simon Banza,fr FRA,FW,Lens,23,1996,15.2,5,34,12,35.3,2.23,0.79,0.12,0.33,13.8,0,1,1,6.0,5.2,0.15,-1.0,-1.2,Matches
0557ff4f,Danilo Barbosa,br BRA,DF,Nice,24,1996,2.8,0,2,0,0.0,0.72,0.00,0.00,,19.3,1,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
1ddbc7ca,Melvin Bard,fr FRA,DF,Lyon,19,2000,4.8,0,2,1,50.0,0.42,0.21,0.00,0.00,16.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
80556f08,Toma Bašić,hr CRO,MF,Bordeaux,23,1996,28.9,4,45,17,37.8,1.56,0.59,0.09,0.24,21.8,7,0,0,4.6,4.6,0.10,-0.6,-0.6,Matches
0f9b8301,Cristian Battocchio,it ITA,MF,Brest,28,1992,3.9,0,5,1,20.0,1.27,0.25,0.00,0.00,24.1,1,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
2515040a,Paul Baysse,fr FRA,DF,Bordeaux,32,1988,29.0,2,11,2,18.2,0.38,0.07,0.18,1.00,10.3,0,0,0,1.5,1.5,0.13,+0.5,+0.5,Matches
7615f332,Erwan Belhadji,fr FRA,MF,Dijon,19,2001,0.3,0,1,0,0.0,3.00,0.00,0.00,,23.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
2b1bed19,Haris Belkebla,dz ALG,MF,Brest,26,1994,30.3,0,6,0,0.0,0.20,0.00,0.00,,26.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
10f0fdd3,Jean-Ricner Bellegarde,fr FRA,"MF,FW",Strasbourg,22,1998,23.2,1,23,5,21.7,0.99,0.22,0.04,0.20,17.9,0,0,0,2.1,2.1,0.09,-1.1,-1.1,Matches
c05d65d1,Sami Ben Amar,ma MAR,MF,Nîmes,22,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
74dc806c,Hatem Ben Arfa,fr FRA,"MF,FW",Bordeaux,33,1987,18.9,2,33,11,33.3,1.74,0.58,0.06,0.18,21.6,5,0,0,2.3,2.3,0.07,-0.3,-0.3,Matches
1f6298f2,Salim Ben Seghir,fr FRA,DF,Nice,17,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
942b4f90,Wissam Ben Yedder,fr FRA,FW,Monaco,29,1990,29.0,20,68,21,30.9,2.35,0.72,0.15,0.48,17.7,7,10,12,19.6,10.2,0.15,+0.4,-0.2,Matches
90c99c5c,Samy Benchamma,fr FRA,"DF,MF",Montpellier,20,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
bef0a7ac,Darío Benedetto,ar ARG,FW,Marseille,30,1990,17.5,5,37,14,37.8,2.11,0.80,0.11,0.29,15.4,0,1,1,7.6,6.8,0.18,-2.6,-2.8,Matches
8a2248b4,Walter Benítez,ar ARG,GK,Nice,27,1993,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
f5b6fb78,Loris Benito,ch SUI,DF,Bordeaux,28,1992,29.5,0,8,1,12.5,0.27,0.03,0.00,0.00,12.3,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
b6047994,Bilal Benkhedim,fr FRA,FW,Saint-Étienne,19,2001,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2ab14aaa,Djamel Benlamri,dz ALG,DF,Lyon,30,1989,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
fbf76716,Yassine Benrahou,fr FRA,MF,Nîmes,21,1999,13.8,0,18,4,22.2,1.31,0.29,0.00,0.00,24.0,5,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
6fbde63a,Yassine Benzia,dz ALG,"MF,FW",Dijon,25,1994,4.5,2,4,0,0.0,0.88,0.00,0.00,,27.2,0,2,2,1.8,0.2,0.05,+0.2,-0.2,Matches
d5575935,Valon Berisha,xk KVX,MF,Reims,27,1993,18.3,0,21,3,14.3,1.15,0.16,0.00,0.00,22.2,3,0,0,1.0,1.0,0.05,-1.0,-1.0,Matches
28dabd43,Paul Bernardoni,fr FRA,GK,Angers,23,1997,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
433dc9a2,Juan Bernat,es ESP,DF,Paris S-G,27,1993,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
380a15e2,Dimitry Bertaud,fr FRA,GK,Montpellier,22,1998,8.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
4e9957ff,Loïc Bessile,tg TOG,DF,Bordeaux,21,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
de40e38c,Giulian Biancone,fr FRA,"DF,MF",Monaco,20,2000,1.0,0,1,0,0.0,0.98,0.00,0.00,,17.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
47c609d5,El Bilal Touré,ml MLI,FW,Reims,18,2001,13.8,4,19,9,47.4,1.37,0.65,0.21,0.44,11.2,0,0,0,3.1,3.1,0.16,+0.9,+0.9,Matches
6191093d,Ludovic Blas,fr FRA,"MF,FW",Nantes,22,1997,31.0,10,71,24,33.8,2.29,0.78,0.14,0.42,19.8,0,0,0,8.1,8.1,0.11,+1.9,+1.9,Matches
7d937aa1,Antonin Bobichon,fr FRA,"MF,FW",Angers,24,1995,10.1,0,22,3,13.6,2.17,0.30,0.00,0.00,24.1,3,0,0,1.0,1.0,0.04,-1.0,-1.0,Matches
6c8ddd52,Sacha Boey,fr FRA,DF,Dijon,19,2000,20.7,0,10,1,10.0,0.48,0.05,0.00,0.00,25.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
6c8ddd52,Sacha Boey,fr FRA,DF,Rennes,19,2000,1.4,0,1,0,0.0,0.73,0.00,0.00,,11.9,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
f6496133,Quentin Boisgard,fr FRA,"MF,FW",Lorient,23,1997,14.6,2,24,7,29.2,1.64,0.48,0.08,0.29,21.6,3,0,0,2.1,2.1,0.09,-0.1,-0.1,Matches
ccce7025,Sven Botman,nl NED,DF,Lille,20,2000,36.8,0,16,5,31.3,0.44,0.14,0.00,0.00,14.9,1,0,0,1.2,1.2,0.08,-1.2,-1.2,Matches
0b0cbe5b,Denis Bouanga,ga GAB,"MF,FW",Saint-Étienne,25,1994,30.2,7,97,35,36.1,3.21,1.16,0.04,0.11,18.7,4,3,4,12.8,9.6,0.10,-5.8,-5.6,Matches
f9d5908e,Hicham Boudaoui,dz ALG,MF,Nice,20,1999,19.3,3,16,9,56.3,0.83,0.47,0.19,0.33,19.4,0,0,0,2.2,2.2,0.13,+0.8,+0.8,Matches
1001ae82,Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,30,1990,7.2,0,11,3,27.3,1.52,0.41,0.00,0.00,24.9,2,0,2,2.1,0.5,0.05,-2.1,-0.5,Matches
b0c71810,Sofiane Boufal,ma MAR,"FW,MF",Angers,26,1993,8.1,1,13,5,38.5,1.60,0.61,0.08,0.20,16.4,2,0,0,1.7,1.7,0.13,-0.7,-0.7,Matches
a0791826,Farid Boulaya,dz ALG,"MF,FW",Metz,27,1993,31.3,6,78,26,33.3,2.49,0.83,0.06,0.19,26.4,26,1,2,5.2,3.7,0.05,+0.8,+1.3,Matches
62e02107,Ismaëlben Boura,fr FRA,DF,Lens,19,2000,9.1,0,2,0,0.0,0.22,0.00,0.00,,19.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
20e73fac,Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,26,1994,28.4,6,64,24,37.5,2.26,0.85,0.09,0.25,22.2,11,0,0,4.3,4.3,0.07,+1.7,+1.7,Matches
861227d2,John Boye,gh GHA,DF,Metz,33,1987,33.8,1,13,2,15.4,0.38,0.06,0.08,0.50,9.0,0,0,0,2.3,2.3,0.18,-1.3,-1.3,Matches
6e2c94ad,Umut Bozok,tr TUR,"MF,FW",Lorient,23,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
8bbe2df5,Domagoj Bradarić,hr CRO,DF,Lille,20,1999,14.0,1,4,3,75.0,0.29,0.21,0.25,0.33,20.5,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
5b146df3,Lilian Brassier,fr FRA,DF,Brest,20,1999,10.7,1,6,1,16.7,0.56,0.09,0.17,1.00,15.5,0,0,0,0.6,0.6,0.10,+0.4,+0.4,Matches
16324e1d,Anthony Briançon,fr FRA,DF,Nîmes,25,1994,13.6,0,5,3,60.0,0.37,0.22,0.00,0.00,16.0,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
f83c8d6c,Jimmy Briand,fr FRA,FW,Bordeaux,34,1985,6.3,1,12,3,25.0,1.89,0.47,0.00,0.00,14.0,0,1,1,1.8,1.0,0.08,-0.8,-1.0,Matches
edd81e2a,Dylan Bronn,tn TUN,DF,Metz,25,1995,37.9,2,14,4,28.6,0.37,0.11,0.07,0.25,25.0,1,1,2,2.3,0.7,0.05,-0.3,+0.3,Matches
f9921b7f,Lucas Buadés,fr FRA,MF,Nîmes,22,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
8746d5d0,Patrick Burner,mq MTQ,DF,Nice,24,1996,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
8746d5d0,Patrick Burner,mq MTQ,DF,Nîmes,24,1996,14.6,0,6,1,16.7,0.41,0.07,0.00,0.00,24.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
db87a2c4,Marcin Bułka,pl POL,GK,Paris S-G,20,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
46359159,Jimmy Cabot,fr FRA,"FW,MF",Angers,26,1994,10.5,1,10,4,40.0,0.96,0.38,0.10,0.25,19.8,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Matches
0118c54c,Anthony Caci,fr FRA,DF,Strasbourg,23,1997,31.1,0,8,0,0.0,0.26,0.00,0.00,,24.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
2a657da0,Mathieu Cafaro,fr FRA,"MF,FW",Reims,23,1997,23.0,4,60,21,35.0,2.60,0.91,0.07,0.19,24.9,10,0,0,2.7,2.7,0.04,+1.3,+1.3,Matches
677ee102,Yannick Cahuzac,fr FRA,MF,Lens,35,1985,25.0,1,8,2,25.0,0.32,0.08,0.13,0.50,9.8,0,0,0,1.4,1.4,0.18,-0.4,-0.4,Matches
5ee6e943,Marc-Aurèle Caillard,fr FRA,GK,Metz,26,1994,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
94f8d10c,Duje Ćaleta-Car,hr CRO,DF,Marseille,23,1996,31.3,2,10,3,30.0,0.32,0.10,0.20,0.67,9.9,0,0,0,1.2,1.2,0.12,+0.8,+0.8,Matches
8577e60a,Mahdi Camara,fr FRA,"MF,DF",Saint-Étienne,22,1998,36.6,3,23,9,39.1,0.63,0.25,0.13,0.33,18.7,0,0,0,3.2,3.2,0.14,-0.2,-0.2,Matches
7b9c2d84,Eduardo Camavinga,fr FRA,MF,Rennes,17,2002,26.7,1,26,8,30.8,0.97,0.30,0.04,0.13,18.7,0,0,0,1.8,1.8,0.07,-0.8,-0.8,Matches
79b2399c,Pierrick Capelle,fr FRA,"MF,DF",Angers,33,1987,22.8,3,29,5,17.2,1.27,0.22,0.10,0.60,21.2,1,0,0,3.0,3.0,0.10,0.0,0.0,Matches
f81ef10d,Maxence Caqueret,fr FRA,MF,Lyon,20,2000,19.6,0,10,1,10.0,0.51,0.05,0.00,0.00,21.6,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
5e080f73,Irvin Cardona,fr FRA,FW,Brest,22,1997,22.5,8,55,18,32.7,2.44,0.80,0.15,0.44,13.2,1,0,0,7.7,7.7,0.14,+0.3,+0.3,Matches
5b5724d2,Lionel Carole,fr FRA,DF,Strasbourg,29,1991,14.9,0,3,1,33.3,0.20,0.07,0.00,0.00,23.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
f54d2149,Moreto Cassamã,gw GNB,MF,Reims,22,1998,22.6,1,11,2,18.2,0.49,0.09,0.09,0.50,27.8,0,0,0,0.3,0.3,0.03,+0.7,+0.7,Matches
e0f3a1f6,Jean-Charles Castelletto,cm CMR,DF,Nantes,25,1995,21.6,1,8,4,50.0,0.37,0.18,0.13,0.25,6.7,0,0,0,2.0,2.0,0.26,-1.0,-1.0,Matches
31a62dc7,Zeki Çelik,tr TUR,DF,Lille,23,1997,26.5,3,15,6,40.0,0.57,0.23,0.20,0.50,21.2,0,0,0,0.6,0.6,0.04,+2.4,+2.4,Matches
3043d33f,Bersant Celina,xk KVX,"MF,FW",Dijon,23,1996,25.5,0,24,5,20.8,0.94,0.20,0.00,0.00,22.5,4,0,0,1.7,1.7,0.07,-1.7,-1.7,Matches
3c6bbbab,Fabien Centonze,fr FRA,DF,Metz,24,1996,35.8,1,24,6,25.0,0.67,0.17,0.04,0.17,22.1,0,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
5c61496e,Nassim Chadli,fr FRA,"FW,MF",Nîmes,19,2001,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
edd1466a,Fouad Chafik,ma MAR,DF,Dijon,33,1986,18.0,1,5,1,20.0,0.28,0.06,0.20,1.00,25.1,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
1787195f,Mehdi Chahiri,ma MAR,"FW,MF",Strasbourg,24,1996,8.9,2,21,7,33.3,2.36,0.79,0.10,0.29,19.9,0,0,0,1.6,1.6,0.08,+0.4,+0.4,Matches
84c0768a,Aníbal Chalá,ec ECU,DF,Dijon,24,1996,8.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
5515376c,Trevoh Chalobah,eng ENG,"DF,MF",Lorient,21,1999,24.9,2,15,3,20.0,0.60,0.12,0.13,0.67,13.9,0,0,0,1.6,1.6,0.10,+0.4,+0.4,Matches
18ebca4b,Gaëtan Charbonnier,fr FRA,"MF,FW",Brest,31,1988,17.4,6,34,12,35.3,1.95,0.69,0.15,0.42,15.3,3,1,1,6.3,5.5,0.16,-0.3,-0.5,Matches
16aa7d4c,Brendan Chardonnet,fr FRA,DF,Brest,25,1994,30.2,3,21,9,42.9,0.70,0.30,0.14,0.33,13.5,0,0,0,2.3,2.3,0.11,+0.7,+0.7,Matches
279ddf6a,Xavier Chavalerin,fr FRA,MF,Reims,29,1991,28.3,0,22,6,27.3,0.78,0.21,0.00,0.00,21.4,0,0,0,1.2,1.2,0.06,-1.2,-1.2,Matches
873ce3a2,Pape Cheikh Diop,sn SEN,MF,Dijon,22,1997,12.1,0,6,0,0.0,0.50,0.00,0.00,,21.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
b34c63a5,Rayan Cherki,fr FRA,"FW,MF",Lyon,16,2003,7.8,1,18,5,27.8,2.32,0.64,0.06,0.20,18.0,0,0,0,1.0,1.0,0.06,0.0,0.0,Matches
68a26d51,Pedro Chirivella,es ESP,MF,Nantes,23,1997,25.3,0,8,1,12.5,0.32,0.04,0.00,0.00,21.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
7909ffa4,Joris Chotard,fr FRA,MF,Montpellier,18,2001,12.9,0,8,2,25.0,0.62,0.15,0.00,0.00,17.7,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
45c1c326,Mounir Chouiar,fr FRA,"FW,MF",Dijon,21,1999,14.3,0,23,5,21.7,1.61,0.35,0.00,0.00,21.3,4,0,1,2.0,1.2,0.05,-2.0,-1.2,Matches
2b9b37b2,Sébastien Cibois,fr FRA,GK,Brest,22,1998,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
741418c3,Alexis Claude-Maurice,fr FRA,"MF,FW",Nice,22,1998,21.2,4,34,15,44.1,1.60,0.71,0.12,0.27,18.9,3,0,0,3.8,3.8,0.12,+0.2,+0.2,Matches
5219ab4a,Jonathan Clauss,fr FRA,DF,Lens,27,1992,28.0,3,34,13,38.2,1.21,0.46,0.09,0.23,22.6,3,0,0,1.7,1.7,0.05,+1.3,+1.3,Matches
3010aefb,Marcus Coco,fr FRA,"MF,FW",Nantes,24,1996,16.4,0,13,2,15.4,0.79,0.12,0.00,0.00,15.7,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
166a981d,Racine Coly,sn SEN,MF,Nice,24,1995,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
3f5b4635,Daniel Congré,fr FRA,DF,Montpellier,35,1985,36.6,2,13,3,23.1,0.36,0.08,0.15,0.67,8.5,0,0,0,1.3,1.3,0.10,+0.7,+0.7,Matches
0e7ccfc4,Sébastien Corchia,fr FRA,DF,Nantes,29,1990,23.0,0,21,7,33.3,0.91,0.30,0.00,0.00,24.1,5,0,0,0.9,0.9,0.04,-0.9,-0.9,Matches
beb391dd,Maxwel Cornet,ci CIV,"DF,FW",Lyon,23,1996,27.2,2,21,11,52.4,0.77,0.40,0.10,0.18,17.6,2,0,0,2.1,2.1,0.10,-0.1,-0.1,Matches
59948ef7,David Pereira da Costa,pt POR,"MF,FW",Lens,19,2001,1.8,1,2,1,50.0,1.14,0.57,0.50,1.00,19.4,0,0,0,0.4,0.4,0.22,+0.6,+0.6,Matches
aa67d758,Charles Costes,fr FRA,MF,Dijon,17,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
