id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
872cd68c,Yoann Andreu,fr FRA,DF,Angers,29,1989,0.0,1,1,100.0,12,11,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
a5db0bec,Houssem Aouar,fr FRA,MF,Lyon,20,1998,34.0,1793,2078,86.3,28536,7450,914,1027,89.0,672,722,93.1,134,184,72.8,7,4.7,3.4,+2.3,44,200,36,0,274,Matches
fa18c72e,Luiz Araújo,br BRA,"FW,MF",Lille,22,1996,8.7,232,317,73.2,4202,1089,107,126,84.9,80,111,72.1,33,49,67.3,2,0.9,0.7,+1.1,12,29,9,3,43,Matches
2f965a72,Alphonse Areola,fr FRA,GK,Paris S-G,25,1993,21.0,445,516,86.2,10564,7543,94,94,100.0,251,254,98.8,99,166,59.6,0,0.0,0.0,0.0,0,1,0,0,0,Matches
9dd5da03,Yoël Armougom,fr FRA,DF,Caen,20,1998,20.6,635,901,70.5,10759,4681,321,368,87.2,230,322,71.4,65,161,40.4,1,1.7,1.7,-0.7,15,49,17,11,67,Matches
6a827d8e,Youcef Atal,dz ALG,"DF,FW",Nice,22,1996,25.1,1024,1261,81.2,14856,4125,598,671,89.1,355,434,81.8,45,91,49.5,0,2.6,3.5,-2.6,23,58,22,8,86,Matches
d3ce9f1f,Ludovic Baal,gf GUF,DF,Rennes,32,1986,1.4,69,90,76.7,1028,554,43,46,93.5,21,30,70.0,5,12,41.7,0,0.0,0.0,0.0,0,6,0,0,5,Matches
06df8256,Benoît Badiashile,fr FRA,DF,Monaco,17,2001,19.6,977,1091,89.6,19277,6748,303,327,92.7,544,573,94.9,113,161,70.2,0,0.1,0.2,-0.1,2,61,2,0,93,Matches
5046b7d4,Stéphane Bahoken,cm CMR,FW,Angers,26,1992,27.4,336,480,70.0,4329,692,175,233,75.1,97,128,75.8,15,24,62.5,1,2.7,2.8,-1.7,22,17,11,3,32,Matches
f449640d,Fodé Ballo-Touré,sn SEN,DF,Lille,21,1997,17.7,572,771,74.2,7986,3338,343,394,87.1,179,261,68.6,26,56,46.4,1,1.0,1.0,0.0,7,56,7,3,65,Matches
f449640d,Fodé Ballo-Touré,sn SEN,DF,Monaco,21,1997,17.7,645,858,75.2,10067,3832,346,394,87.8,243,315,77.1,41,94,43.6,3,2.4,1.5,+0.6,18,46,18,12,72,Matches
4e7bfc23,Florent Balmont,fr FRA,MF,Dijon,38,1980,12.0,574,708,81.1,9649,3443,274,293,93.5,225,251,89.6,51,114,44.7,1,1.2,1.1,-0.2,18,63,12,5,75,Matches
8ff07990,Mario Balotelli,it ITA,FW,Nice,27,1990,8.4,160,231,69.3,2831,410,87,111,78.4,43,63,68.3,26,44,59.1,1,1.5,0.6,-0.5,8,11,2,0,25,Matches
8ff07990,Mario Balotelli,it ITA,FW,Marseille,27,1990,10.4,157,231,68.0,2439,443,82,109,75.2,36,54,66.7,21,35,60.0,0,0.7,0.2,-0.7,9,12,2,0,18,Matches
7fecbcdb,Abdoulaye Bamba,ci CIV,DF,Angers,28,1990,28.6,968,1281,75.6,14158,6172,567,625,90.7,331,459,72.1,38,119,31.9,4,1.9,1.3,+2.1,16,66,17,11,90,Matches
b2bd0f6c,Jonathan Bamba,fr FRA,"FW,MF",Lille,22,1996,33.4,949,1233,77.0,13352,3664,525,614,85.5,276,343,80.5,56,106,52.8,3,5.3,3.8,-2.3,42,82,34,8,125,Matches
a1d04509,Yacine Bammou,ma MAR,"FW,MF",Caen,26,1991,10.3,235,331,71.0,3031,643,162,184,88.0,52,76,68.4,9,30,30.0,0,0.4,0.8,-0.4,6,1,5,3,17,Matches
0557ff4f,Danilo Barbosa,br BRA,MF,Nice,22,1996,17.2,560,656,85.4,8040,2021,329,368,89.4,186,202,92.1,25,42,59.5,0,0.9,0.7,-0.9,12,43,5,0,62,Matches
6a189491,Antonio Barreca,it ITA,DF,Monaco,23,1995,6.6,205,277,74.0,3376,1623,93,103,90.3,94,113,83.2,11,32,34.4,1,0.3,0.4,+0.7,5,8,6,4,18,Matches
80556f08,Toma Bašić,hr CRO,MF,Bordeaux,21,1996,14.8,481,620,77.6,8588,2496,230,257,89.5,165,199,82.9,67,121,55.4,0,1.7,1.6,-1.7,20,52,5,1,64,Matches
65391fa7,Thomas Basila,fr FRA,DF,Nantes,19,1999,1.0,23,27,85.2,396,162,12,13,92.3,9,11,81.8,2,3,66.7,0,0.0,0.0,0.0,0,1,0,0,2,Matches
2515040a,Paul Baysse,fr FRA,DF,Bordeaux,30,1988,0.8,24,33,72.7,465,153,11,12,91.7,11,13,84.6,2,6,33.3,0,0.0,0.0,0.0,0,0,0,0,2,Matches
2515040a,Paul Baysse,fr FRA,DF,Caen,30,1988,19.9,662,830,79.8,14909,5107,176,207,85.0,328,378,86.8,151,230,65.7,0,0.5,0.5,-0.5,5,28,2,0,34,Matches
8ca253a3,Claudio Beauvue,gp GLP,"FW,MF",Caen,30,1988,16.7,239,381,62.7,3569,785,153,203,75.4,60,104,57.7,18,38,47.4,0,1.3,1.1,-1.3,14,15,9,4,24,Matches
74dc806c,Hatem Ben Arfa,fr FRA,"FW,MF",Rennes,31,1987,22.6,749,930,80.5,12137,3158,395,447,88.4,249,286,87.1,74,132,56.1,2,4.7,3.2,-2.7,36,73,27,1,112,Matches
b7e7937d,Diego Benaglio,ch SUI,GK,Monaco,34,1983,22.9,490,649,75.5,13336,9804,66,66,100.0,287,292,98.3,136,289,47.1,0,0.0,0.0,0.0,0,3,0,0,0,Matches
30395d3b,Nicolas Benezet,fr FRA,"MF,FW",Guingamp,27,1991,18.5,603,886,68.1,9260,2734,335,410,81.7,179,269,66.5,55,118,46.6,1,4.4,3.3,-3.4,43,51,22,5,91,Matches
8a2248b4,Walter Benítez,ar ARG,GK,Nice,25,1993,35.0,910,1149,79.2,23833,17524,129,130,99.2,537,540,99.4,243,472,51.5,0,0.0,0.0,0.0,0,2,0,0,0,Matches
fbf76716,Yassine Benrahou,fr FRA,"MF,FW",Bordeaux,19,1999,2.0,81,111,73.0,1018,180,46,53,86.8,23,31,74.2,2,13,15.4,0,0.2,0.2,-0.2,2,2,1,0,3,Matches
378825c7,Ramy Bensebaini,dz ALG,DF,Rennes,23,1995,23.9,979,1272,77.0,16291,6668,495,556,89.0,371,462,80.3,89,178,50.0,0,1.1,1.3,-1.1,9,51,11,5,92,Matches
6fbde63a,Yassine Benzia,dz ALG,MF,Lille,23,1994,1.8,83,102,81.4,1431,525,45,54,83.3,22,27,81.5,12,15,80.0,1,0.6,0.5,+0.4,5,18,3,1,18,Matches
9001138b,Robert Berić,si SVN,FW,Saint-Étienne,27,1991,13.1,136,200,68.0,1471,339,79,111,71.2,25,39,64.1,2,6,33.3,1,1.7,0.6,-0.7,8,8,4,0,16,Matches
28dabd43,Paul Bernardoni,fr FRA,GK,Nîmes,21,1997,38.0,631,1118,56.4,21607,18074,86,86,100.0,258,261,98.9,284,763,37.2,0,0.0,0.1,0.0,1,22,0,0,0,Matches
433dc9a2,Juan Bernat,es ESP,"DF,MF",Paris S-G,25,1993,20.4,1042,1178,88.5,13611,3058,642,682,94.1,289,328,88.1,35,57,61.4,2,2.7,3.6,-0.7,20,50,19,6,73,Matches
07a821e4,Antoine Bernede,fr FRA,MF,Paris S-G,19,1999,1.9,160,171,93.6,2301,629,96,98,98.0,52,55,94.5,5,7,71.4,0,0.0,0.1,0.0,1,23,1,0,22,Matches
380a15e2,Dimitry Bertaud,fr FRA,GK,Montpellier,20,1998,1.0,19,36,52.8,694,591,1,1,100.0,8,8,100.0,10,26,38.5,0,0.0,0.0,0.0,0,0,0,0,0,Matches
de40e38c,Giulian Biancone,fr FRA,DF,Monaco,18,2000,1.0,36,45,80.0,593,289,18,22,81.8,15,18,83.3,3,4,75.0,0,0.0,0.1,0.0,0,1,3,0,6,Matches
6191093d,Ludovic Blas,fr FRA,"MF,FW",Guingamp,20,1997,26.4,708,930,76.1,13280,3526,307,370,83.0,291,358,81.3,96,146,65.8,6,3.2,2.5,+2.8,22,112,18,2,140,Matches
c69ef855,Alexis Blin,fr FRA,MF,Amiens,21,1996,22.1,759,941,80.7,11825,3854,396,455,87.0,281,338,83.1,48,75,64.0,1,0.3,0.6,+0.7,7,81,6,2,93,Matches
7d937aa1,Antonin Bobichon,fr FRA,MF,Nîmes,22,1995,23.9,705,879,80.2,11418,3390,369,418,88.3,227,269,84.4,74,127,58.3,2,2.4,2.3,-0.4,27,78,7,1,94,Matches
8c2c48a9,Yann Bodiger,fr FRA,MF,Toulouse,23,1995,0.1,9,13,69.2,114,37,6,7,85.7,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,4,0,0,2,Matches
f3642ba8,Mathieu Bodmer,fr FRA,"MF,FW",Amiens,35,1982,11.9,441,638,69.1,7047,2096,245,323,75.9,144,210,68.6,39,58,67.2,0,1.0,1.2,-1.0,15,63,10,1,76,Matches
6c8ddd52,Sacha Boey,fr FRA,DF,Rennes,17,2000,0.2,1,4,25.0,8,8,1,2,50.0,0,0,,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
403f5d20,Olivier Boscagli,fr FRA,DF,Nice,20,1997,9.6,520,667,78.0,9636,3175,218,251,86.9,238,288,82.6,58,108,53.7,1,0.9,0.9,+0.1,11,35,4,2,55,Matches
e90af77c,Gabriel Boschilia,br BRA,"FW,MF",Nantes,22,1996,14.7,413,556,74.3,5436,1768,248,286,86.7,99,123,80.5,26,75,34.7,4,1.6,1.9,+2.4,26,41,11,2,44,Matches
46291841,John Bostock,tt TRI,MF,Toulouse,26,1992,10.9,507,608,83.4,7898,2434,291,311,93.6,172,201,85.6,32,70,45.7,0,0.8,0.5,-0.8,7,45,4,0,58,Matches
0b0cbe5b,Denis Bouanga,ga GAB,"MF,FW",Nîmes,23,1994,29.3,434,647,67.1,5705,1796,280,351,79.8,88,151,58.3,27,69,39.1,2,3.2,2.1,-1.2,31,36,23,12,47,Matches
249cdcff,Zacharie Boucher,fr FRA,GK,Angers,26,1992,2.0,31,53,58.5,1054,848,6,6,100.0,9,9,100.0,16,38,42.1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
f3085377,Arnold Bouka Moutou,cg CGO,"DF,FW",Dijon,29,1988,0.7,21,30,70.0,295,158,11,12,91.7,7,10,70.0,1,5,20.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches
20e73fac,Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,24,1994,26.9,913,1227,74.4,17165,4616,415,482,86.1,332,421,78.9,142,252,56.3,5,2.4,2.5,+2.6,33,95,21,9,123,Matches
e8a65bc8,Bilal Boutobba,fr FRA,"FW,MF",Montpellier,19,1998,0.4,13,14,92.9,188,46,8,9,88.9,5,5,100.0,0,0,,0,0.1,0.1,-0.1,1,1,0,0,3,Matches
6e2c94ad,Umut Bozok,tr TUR,FW,Nîmes,21,1996,13.7,216,292,74.0,3086,493,124,156,79.5,64,80,80.0,13,20,65.0,3,2.0,1.6,+1.0,14,15,3,0,15,Matches
0589c701,Pedro Brazão,pt POR,"MF,FW",Nice,15,2002,0.2,5,5,100.0,105,23,2,2,100.0,2,2,100.0,1,1,100.0,0,0.0,0.1,0.0,1,0,0,0,0,Matches
16324e1d,Anthony Briançon,fr FRA,DF,Nîmes,23,1994,32.5,1060,1308,81.0,22840,9352,334,370,90.3,522,584,89.4,195,326,59.8,2,0.4,0.7,+1.6,8,69,5,2,75,Matches
f83c8d6c,Jimmy Briand,fr FRA,FW,Bordeaux,32,1985,27.7,511,710,72.0,6352,1468,320,387,82.7,117,168,69.6,23,41,56.1,3,2.9,2.8,+0.1,35,40,16,0,72,Matches
e40d028b,Gianluigi Buffon,it ITA,GK,Paris S-G,40,1978,17.0,374,410,91.2,7958,5763,96,96,100.0,216,217,99.5,57,90,63.3,0,0.0,0.0,0.0,0,0,0,0,1,Matches
8746d5d0,Patrick Burner,mq MTQ,DF,Nice,22,1996,15.0,634,760,83.4,9744,3480,343,369,93.0,250,294,85.0,31,59,52.5,0,1.5,0.5,-1.5,5,36,6,4,45,Matches
26975a92,Ludovic Butelle,fr FRA,GK,Angers,35,1983,36.0,638,1002,63.7,22133,18117,58,58,100.0,257,266,96.6,322,671,48.0,0,0.0,0.1,0.0,1,12,0,0,0,Matches
148e136f,Rémy Cabella,fr FRA,"MF,FW",Saint-Étienne,28,1990,33.3,1742,2081,83.7,25336,6453,978,1088,89.9,548,659,83.2,101,156,64.7,4,5.4,5.2,-1.4,59,170,44,13,279,Matches
0118c54c,Anthony Caci,fr FRA,DF,Strasbourg,21,1997,25.5,1141,1425,80.1,20868,8182,466,526,88.6,521,612,85.1,119,209,56.9,1,0.7,1.2,+0.3,12,71,15,11,94,Matches
2a657da0,Mathieu Cafaro,fr FRA,"FW,MF",Reims,21,1997,23.3,460,765,60.1,9075,3022,207,273,75.8,157,244,64.3,86,196,43.9,3,2.9,3.0,+0.1,37,53,20,12,79,Matches
677ee102,Yannick Cahuzac,fr FRA,"MF,DF",Toulouse,33,1985,15.9,452,552,81.9,7169,2006,227,255,89.0,183,228,80.3,27,44,61.4,0,0.5,0.3,-0.5,6,25,1,0,38,Matches
5ee6e943,Marc-Aurèle Caillard,fr FRA,GK,Guingamp,24,1994,21.0,304,546,55.7,12519,11149,14,14,100.0,100,103,97.1,190,424,44.8,0,0.0,0.0,0.0,0,8,0,0,0,Matches
94f8d10c,Duje Ćaleta-Car,hr CRO,DF,Marseille,21,1996,17.2,695,825,84.2,14722,4947,190,220,86.4,371,404,91.8,120,169,71.0,0,0.0,0.5,0.0,1,38,2,0,40,Matches
8577e60a,Mahdi Camara,fr FRA,FW,Saint-Étienne,20,1998,0.1,1,1,100.0,28,5,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
c58270f8,Souleymane Camara,sn SEN,"FW,MF",Montpellier,35,1982,1.5,40,56,71.4,649,138,18,26,69.2,20,23,87.0,1,2,50.0,0,0.2,0.3,-0.2,2,2,1,0,5,Matches
7b9c2d84,Eduardo Camavinga,fr FRA,MF,Rennes,15,2002,4.0,121,144,84.0,2319,586,46,53,86.8,58,64,90.6,16,19,84.2,0,0.3,0.2,-0.3,1,9,1,0,18,Matches
79b2399c,Pierrick Capelle,fr FRA,"DF,MF",Angers,31,1987,20.5,764,955,80.0,11772,4489,421,473,89.0,249,309,80.6,62,111,55.9,3,3.3,2.9,-0.3,25,56,15,8,74,Matches
950ff24d,Yoan Cardinale,fr FRA,GK,Nice,24,1994,3.0,83,84,98.8,1793,1153,15,15,100.0,55,55,100.0,13,14,92.9,0,0.0,0.0,0.0,0,0,0,0,0,Matches
b4a014b1,Diego Carlos,br BRA,DF,Nantes,25,1993,35.0,1397,1706,81.9,27417,11921,504,557,90.5,685,759,90.3,184,335,54.9,0,0.5,0.9,-0.5,9,91,9,2,138,Matches
2384dbed,Louis Carnot,fr FRA,MF,Guingamp,17,2001,0.1,3,4,75.0,43,28,2,3,66.7,1,1,100.0,0,0,,0,0.4,0.4,-0.4,1,0,0,0,0,Matches
5b5724d2,Lionel Carole,fr FRA,"DF,FW",Strasbourg,27,1991,19.2,823,1052,78.2,13191,5309,436,495,88.1,302,377,80.1,56,103,54.4,3,1.6,1.8,+1.4,22,58,24,9,97,Matches
f54d2149,Moreto Cassamã,gw GNB,MF,Reims,20,1998,0.7,39,48,81.3,734,112,14,18,77.8,22,24,91.7,3,5,60.0,0,0.0,0.0,0.0,0,1,0,0,4,Matches
527f063d,Edinson Cavani,uy URU,FW,Paris S-G,31,1987,18.6,272,361,75.3,3533,461,160,198,80.8,65,89,73.0,13,15,86.7,5,3.6,2.6,+1.4,13,7,11,0,16,Matches
31a62dc7,Zeki Çelik,tr TUR,DF,Lille,21,1997,33.0,1287,1727,74.5,19710,7357,696,800,87.0,459,625,73.4,85,180,47.2,5,2.7,2.9,+2.3,34,86,35,17,117,Matches
5b54bf3b,Nacer Chadli,be BEL,"MF,DF",Monaco,28,1989,7.7,266,338,78.7,3816,1145,174,197,88.3,64,84,76.2,17,37,45.9,0,0.6,0.8,-0.6,8,16,7,0,26,Matches
edd1466a,Fouad Chafik,ma MAR,DF,Dijon,31,1986,20.5,709,966,73.4,11290,4801,376,420,89.5,262,359,73.0,53,129,41.1,2,1.9,1.2,+0.1,16,53,17,7,75,Matches
7961f7aa,Kwon Chang-hoon,kr KOR,"FW,MF",Dijon,24,1994,10.4,236,348,67.8,3694,1157,130,159,81.8,78,116,67.2,18,44,40.9,0,0.8,0.8,-0.8,13,11,12,3,37,Matches
279ddf6a,Xavier Chavalerin,fr FRA,MF,Reims,27,1991,36.0,1165,1527,76.3,22216,7471,491,559,87.8,460,556,82.7,184,337,54.6,2,3.6,3.3,-1.6,48,90,21,6,148,Matches
4207e578,Pablo Chavarría,ar ARG,FW,Reims,30,1988,21.9,250,420,59.5,3353,734,162,243,66.7,68,119,57.1,7,18,38.9,3,1.6,1.8,+1.4,22,21,11,5,27,Matches
873ce3a2,Pape Cheikh Diop,sn SEN,MF,Lyon,20,1997,5.0,204,228,89.5,3082,585,104,118,88.1,83,86,96.5,8,10,80.0,0,0.1,0.1,-0.1,2,10,2,0,14,Matches
5113d9a7,Laurent Ciman,be BEL,DF,Dijon,32,1985,8.0,499,572,87.2,11045,4437,134,140,95.7,268,284,94.4,96,143,67.1,0,0.4,0.4,-0.4,3,36,1,0,39,Matches
e8b5ad37,Till Cissokho,fr FRA,DF,Bordeaux,18,2000,0.9,29,36,80.6,514,186,16,18,88.9,11,12,91.7,2,5,40.0,0,0.1,0.1,-0.1,1,1,1,0,0,Matches
3010aefb,Marcus Coco,fr FRA,"FW,MF",Guingamp,22,1996,20.4,366,584,62.7,4953,1130,225,298,75.5,95,165,57.6,19,45,42.2,2,1.3,1.4,+0.7,17,17,14,10,43,Matches
166a981d,Racine Coly,sn SEN,"DF,MF",Nice,22,1995,5.6,255,307,83.1,3799,1255,145,165,87.9,96,110,87.3,10,22,45.5,1,0.3,0.4,+0.7,3,13,5,3,20,Matches
3f5b4635,Daniel Congré,fr FRA,DF,Montpellier,33,1985,36.6,1264,1547,81.7,23956,10536,519,584,88.9,571,670,85.2,163,258,63.2,2,0.8,0.9,+1.2,9,138,6,1,169,Matches
cfd8dde3,Benjamin Corgnet,fr FRA,"MF,FW",Strasbourg,31,1987,7.5,169,276,61.2,2475,594,97,132,73.5,48,81,59.3,11,23,47.8,2,1.0,0.6,+1.0,6,12,3,2,24,Matches
c693347d,Andreas Cornelius,dk DEN,FW,Bordeaux,25,1993,8.8,155,242,64.0,1940,323,95,136,69.9,35,57,61.4,8,11,72.7,1,0.5,0.8,+0.5,9,10,2,0,10,Matches
beb391dd,Maxwel Cornet,ci CIV,FW,Lyon,21,1996,14.2,333,472,70.6,4207,715,214,263,81.4,86,121,71.1,7,33,21.2,5,4.1,3.1,+0.9,24,9,15,5,22,Matches
5d42d487,Quentin Cornette,fr FRA,"FW,MF",Amiens,24,1994,2.3,50,68,73.5,661,169,32,35,91.4,14,20,70.0,2,6,33.3,0,0.0,0.2,0.0,0,4,1,0,5,Matches
909222de,Nuno da Costa,cv CPV,FW,Strasbourg,27,1991,22.8,339,500,67.8,4175,939,211,278,75.9,62,105,59.0,19,26,73.1,5,3.0,1.7,+2.0,21,29,11,1,41,Matches
2434f24a,Benoît Costil,fr FRA,GK,Bordeaux,31,1987,37.0,813,1161,70.0,27568,21510,62,63,98.4,365,367,99.5,386,727,53.1,0,0.1,0.1,-0.1,2,12,0,0,0,Matches
9980269a,Kalifa Coulibaly,ml MLI,FW,Nantes,26,1991,19.5,232,449,51.7,2831,680,144,244,59.0,54,114,47.4,6,20,30.0,2,1.5,1.0,+0.5,21,23,5,1,31,Matches
67b7357e,Senou Coulibaly,ml MLI,DF,Dijon,23,1994,4.6,144,192,75.0,2907,907,51,58,87.9,73,88,83.0,18,39,46.2,0,0.3,0.2,-0.3,2,11,2,0,9,Matches
8f325097,Nicolas Cozza,fr FRA,DF,Montpellier,19,1999,10.9,394,470,83.8,6711,2228,178,190,93.7,183,205,89.3,29,54,53.7,1,0.5,0.4,+0.5,3,28,0,0,35,Matches
06f33dc8,Enzo Crivelli,fr FRA,FW,Caen,23,1995,25.1,348,542,64.2,4413,693,210,304,69.1,84,132,63.6,16,35,45.7,1,0.9,0.7,+0.1,16,19,7,2,29,Matches
3e092724,Wylan Cyprien,fr FRA,MF,Nice,23,1995,26.2,1683,2018,83.4,30340,9292,790,855,92.4,649,739,87.8,213,342,62.3,1,5.2,3.8,-4.2,62,145,12,0,197,Matches
1ec7e1c5,Damien Da Silva,fr FRA,DF,Rennes,30,1988,31.9,1247,1424,87.6,24260,7805,407,437,93.1,680,732,92.9,147,218,67.4,1,0.2,0.2,+0.8,4,48,2,1,74,Matches
3067cbef,Kouadio-Yves Dabila,ci CIV,DF,Lille,21,1997,8.7,324,379,85.5,6302,2282,105,113,92.9,185,198,93.4,31,58,53.4,0,0.0,0.0,0.0,0,6,0,0,9,Matches
797f6070,Abdoulaye Dabo,fr FRA,FW,Nantes,17,2001,1.3,26,31,83.9,347,100,20,24,83.3,5,6,83.3,1,1,100.0,0,0.3,0.2,-0.3,3,1,3,0,6,Matches
29c02c9f,Colin Dagba,fr FRA,"DF,MF",Paris S-G,19,1998,10.2,600,655,91.6,7375,1782,395,421,93.8,153,168,91.1,10,13,76.9,2,1.9,2.4,+0.1,14,19,5,4,25,Matches
fd2bc67d,Dante,br BRA,DF,Nice,34,1983,35.8,2198,2410,91.2,42969,17860,737,765,96.3,1221,1281,95.3,224,325,68.9,1,0.3,0.3,+0.7,6,75,4,0,81,Matches
44f8c299,Lucas Deaux,fr FRA,MF,Guingamp,29,1988,13.2,367,543,67.6,6179,2061,182,237,76.8,120,175,68.6,43,74,58.1,1,1.5,1.1,-0.5,13,45,5,3,58,Matches
