id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
92ffb8f9,Vincent Sierro,ch SUI,MF,Toulouse,26,1995,7.4,321,408,78.7,6144,1812,120,145,82.8,151,174,86.8,41,67,61.2,0,0.8,0.6,-0.8,11,36,6,0,49,Matches
30af8b93,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,25,1997,32.2,1478,1963,75.3,24343,9841,713,792,90.0,608,763,79.7,114,312,36.5,9,5.2,5.4,+3.8,51,137,34,9,197,Matches
fdbde523,Abdallah Sima,sn SEN,FW,Angers,21,2001,20.4,274,374,73.3,3603,688,142,182,78.0,84,116,72.4,8,17,47.1,1,2.2,1.3,-1.2,16,18,6,1,21,Matches
5f3eaaf5,Moses Simon,ng NGA,"FW,MF",Nantes,27,1995,26.1,463,725,63.9,7630,2088,232,296,78.4,173,264,65.5,41,104,39.4,4,3.5,4.0,+0.5,43,34,31,18,62,Matches
5e5249c8,Lassine Sinayoko,ml MLI,"MF,FW",Auxerre,22,1999,17.4,413,555,74.4,5950,1763,235,298,78.9,124,165,75.2,26,43,60.5,2,2.7,1.8,-0.7,23,38,28,6,74,Matches
0f8418aa,Ibrahima Sissoko,fr FRA,MF,Strasbourg,24,1997,14.6,489,636,76.9,8178,2320,232,287,80.8,199,245,81.2,41,59,69.5,2,0.9,1.2,+1.1,11,50,15,3,67,Matches
2acd49b9,Moussa Sissoko,fr FRA,MF,Nantes,32,1989,21.3,628,787,79.8,10251,3230,292,356,82.0,257,299,86.0,45,71,63.4,0,0.9,1.0,-0.9,17,80,10,6,105,Matches
d7547531,Naatan Skyttä,fi FIN,MF,Toulouse,20,2002,0.3,7,11,63.6,87,19,4,6,66.7,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,3,Matches
ffec9769,Islam Slimani,dz ALG,FW,Brest,34,1988,11.0,261,367,71.1,3733,663,143,192,74.5,87,117,74.4,13,21,61.9,1,1.2,1.5,-0.2,13,22,4,0,26,Matches
2ccd89a3,Eduard Sobol,ua UKR,DF,Strasbourg,27,1995,9.7,298,391,76.2,4795,1729,156,179,87.2,108,151,71.5,21,43,48.8,1,0.8,0.7,+0.2,8,25,10,3,34,Matches
fed17f5a,Carlos Soler,es ESP,MF,Paris S-G,25,1997,13.2,544,641,84.9,7564,1756,313,352,88.9,165,188,87.8,27,46,58.7,2,1.4,1.4,+0.6,13,40,5,1,53,Matches
f19f32b1,François-Joseph Sollacaro,fr FRA,GK,Ajaccio,28,1994,6.0,68,142,47.9,2073,1580,11,11,100.0,27,30,90.0,28,99,28.3,0,0.0,0.0,0.0,0,1,0,0,0,Matches
7a42d0df,Florian Sotoca,fr FRA,"MF,FW",Lens,31,1990,33.9,1172,1536,76.3,20095,5544,549,655,83.8,445,585,76.1,122,187,65.2,9,8.1,6.1,+0.9,59,122,56,17,186,Matches
86a49468,Moussa Soumano,fr FRA,FW,Ajaccio,17,2005,5.5,43,67,64.2,514,74,30,40,75.0,8,12,66.7,1,3,33.3,0,0.3,0.4,-0.3,5,0,1,1,1,Matches
4e0afc5d,Arnaud Souquet,fr FRA,"DF,FW",Montpellier,30,1992,4.0,104,137,75.9,1509,690,65,75,86.7,29,40,72.5,4,10,40.0,0,0.5,0.3,-0.5,3,7,1,1,10,Matches
a45a5d95,Kevin Spadanuda,ch SUI,"MF,FW",Ajaccio,25,1997,11.8,212,264,80.3,3060,542,116,141,82.3,78,93,83.9,8,14,57.1,1,0.6,0.3,+0.4,8,15,2,0,17,Matches
9bc9a519,Djed Spence,eng ENG,DF,Rennes,21,2000,6.4,278,315,88.3,4201,891,139,154,90.3,126,140,90.0,5,11,45.5,0,0.1,0.2,-0.1,2,23,5,1,21,Matches
a08985b8,Stijn Spierings,nl NED,MF,Toulouse,26,1996,34.7,1778,2085,85.3,32238,10001,781,875,89.3,730,809,90.2,210,298,70.5,0,2.1,1.7,-2.1,22,192,22,5,231,Matches
8f7e6783,Calvin Stengs,nl NED,FW,Nice,23,1998,2.4,82,100,82.0,1288,254,45,55,81.8,31,34,91.2,3,7,42.9,0,0.1,0.4,-0.1,1,11,2,0,12,Matches
4ca4f263,Tony Strata,fr FRA,"MF,DF",Ajaccio,17,2004,1.5,29,37,78.4,453,124,14,14,100.0,11,14,78.6,2,7,28.6,0,0.0,0.0,0.0,1,1,0,0,2,Matches
39b326ed,Gabriel Suazo,cl CHI,DF,Toulouse,24,1997,14.0,687,828,83.0,10771,4493,344,384,89.6,281,324,86.7,38,64,59.4,1,0.8,0.9,+0.2,11,49,15,2,79,Matches
a62f8bf1,Kamaldeen Sulemana,gh GHA,"FW,MF",Rennes,20,2002,3.6,127,155,81.9,2261,415,64,73,87.7,43,48,89.6,16,22,72.7,0,0.6,0.9,-0.6,6,7,5,2,18,Matches
c25a7a2a,Yuito Suzuki,jp JPN,"FW,MF",Strasbourg,20,2001,0.4,11,13,84.6,196,32,5,7,71.4,4,4,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,1,0,3,Matches
b99bec05,Issiaga Sylla,gn GUI,DF,Montpellier,28,1994,14.5,647,817,79.2,10539,3906,326,378,86.2,251,310,81.0,51,82,62.2,3,2.0,0.8,+1.0,17,50,12,4,82,Matches
b99bec05,Issiaga Sylla,gn GUI,DF,Toulouse,28,1994,15.2,645,838,77.0,9771,3801,339,407,83.3,246,307,80.1,31,56,55.4,0,0.5,1.1,-0.5,6,58,20,4,95,Matches
f0661424,Nicolás Tagliafico,ar ARG,DF,Lyon,29,1992,33.2,1587,1883,84.3,24353,7754,816,906,90.1,642,751,85.5,69,122,56.6,3,4.2,3.8,-1.2,24,123,36,7,156,Matches
95192fe4,Waniss Taibi,fr FRA,MF,Angers,20,2002,2.1,134,150,89.3,2006,531,68,77,88.3,56,58,96.6,4,5,80.0,1,0.1,0.3,+0.9,1,12,2,0,16,Matches
a0f9b535,Flavien Tait,fr FRA,MF,Rennes,29,1993,18.7,933,1087,85.8,16420,4480,410,467,87.8,375,416,90.1,111,139,79.9,2,2.2,2.5,-0.2,22,119,29,1,154,Matches
a4a44eb0,Montassar Talbi,tn TUN,DF,Lorient,24,1998,38.0,1753,1970,89.0,31264,10740,614,653,94.0,970,1030,94.2,113,218,51.8,2,0.5,0.6,+1.5,5,40,2,1,61,Matches
4a0c6555,Thibault Tamas,fr FRA,DF,Montpellier,21,2001,0.1,5,7,71.4,71,29,2,2,100.0,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
ed39121c,Florian Tardieu,fr FRA,MF,Troyes,30,1992,11.2,655,755,86.8,11723,4194,302,325,92.9,242,267,90.6,84,127,66.1,0,1.0,1.2,-1.0,17,68,8,2,83,Matches
a65c844b,Nuno Tavares,pt POR,"DF,MF",Marseille,22,2000,26.1,1058,1367,77.4,16121,5639,623,710,87.7,343,460,74.6,61,113,54.0,0,2.6,3.9,-2.6,24,70,47,14,115,Matches
7f783431,Enzo Tchato,cm CMR,DF,Montpellier,19,2002,12.2,414,557,74.3,6287,2107,228,276,82.6,148,193,76.7,19,53,35.8,1,1.1,0.7,-0.1,5,26,6,5,34,Matches
5148dcc5,Martin Terrier,fr FRA,"FW,MF",Rennes,25,1997,14.7,447,603,74.1,6794,1561,230,302,76.2,146,187,78.1,38,52,73.1,4,3.4,2.2,+0.6,26,39,15,3,60,Matches
7120a04d,Tetê,br BRA,"FW,MF",Lyon,22,2000,12.3,378,499,75.8,5666,1276,203,234,86.8,138,180,76.7,18,49,36.7,2,1.3,2.3,+0.7,10,25,18,3,52,Matches
df8d6029,Arthur Theate,be BEL,DF,Rennes,22,2000,34.7,2296,2568,89.4,46250,15551,631,684,92.3,1361,1449,93.9,266,366,72.7,0,0.6,0.8,-0.6,9,216,4,0,248,Matches
f4bc42b1,Sada Thioub,sn SEN,"DF,FW",Angers,27,1995,11.8,427,533,80.1,6580,2287,230,263,87.5,153,188,81.4,24,43,55.8,2,1.9,1.9,+0.1,15,46,19,8,57,Matches
c76b7567,Adrien Thomasson,fr FRA,MF,Strasbourg,28,1993,10.4,429,524,81.9,6717,1586,214,251,85.3,161,191,84.3,29,41,70.7,2,1.9,1.9,+0.1,17,25,13,2,41,Matches
c76b7567,Adrien Thomasson,fr FRA,"MF,FW",Lens,28,1993,14.2,440,559,78.7,6769,1554,223,267,83.5,166,193,86.0,28,48,58.3,5,2.8,1.6,+2.2,19,44,15,3,49,Matches
7d9397f8,Khéphren Thuram,fr FRA,MF,Nice,21,2001,28.3,1155,1358,85.1,18557,4343,558,622,89.7,484,543,89.1,74,111,66.7,4,5.1,4.1,-1.1,36,107,24,2,128,Matches
ca6f4846,Alexis Tibidi,fr FRA,"FW,MF",Troyes,18,2003,0.8,19,23,82.6,271,4,10,12,83.3,6,7,85.7,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
88f130ed,Jean-Clair Todibo,fr FRA,DF,Nice,22,1999,31.9,1931,2181,88.5,37579,14089,614,646,95.0,1134,1198,94.7,161,289,55.7,0,0.2,0.6,-0.2,5,137,6,1,153,Matches
5ceba7fc,Karl Toko Ekambi,cm CMR,"FW,MF",Rennes,29,1992,10.8,208,288,72.2,2928,599,116,146,79.5,77,107,72.0,5,8,62.5,2,1.4,0.9,+0.6,12,10,8,2,21,Matches
5ceba7fc,Karl Toko Ekambi,cm CMR,"FW,MF",Lyon,29,1992,15.0,493,617,79.9,7979,1331,260,313,83.1,181,213,85.0,36,48,75.0,2,3.0,3.1,-1.0,26,29,15,2,36,Matches
652d4c37,Corentin Tolisso,fr FRA,MF,Lyon,27,1994,22.6,1710,1950,87.7,31063,9727,741,814,91.0,701,775,90.5,215,268,80.2,2,4.4,5.3,-2.4,32,208,38,9,230,Matches
a4b798a9,Birama Touré,ml MLI,MF,Auxerre,30,1992,37.8,1236,1538,80.4,23867,7341,466,545,85.5,516,597,86.4,199,291,68.4,0,0.2,0.9,-0.2,5,121,11,0,138,Matches
8ac64b4e,Mohamed Toure,au AUS,"FW,MF",Reims,18,2004,0.3,3,6,50.0,46,15,2,4,50.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,1,0,0,0,1,Matches
01fd01e8,Souleymane Touré,fr FRA,DF,Marseille,19,2003,0.8,32,38,84.2,583,158,10,13,76.9,21,23,91.3,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,2,Matches
01fd01e8,Souleymane Touré,fr FRA,DF,Auxerre,19,2003,17.6,681,782,87.1,12785,4114,223,261,85.4,359,381,94.2,76,106,71.7,0,0.4,0.4,-0.4,8,41,4,0,45,Matches
4e47507a,Yoann Touzghar,tn TUN,FW,Ajaccio,35,1986,5.0,80,112,71.4,968,196,59,74,79.7,13,20,65.0,2,3,66.7,0,0.0,0.1,0.0,1,5,0,0,7,Matches
de488e56,Charles Traore,ml MLI,DF,Nantes,30,1992,5.4,181,239,75.7,3371,1427,68,81,84.0,84,107,78.5,21,38,55.3,0,0.5,0.4,-0.5,2,18,4,2,11,Matches
a4b1028a,Hamari Traoré,ml MLI,DF,Rennes,30,1992,28.1,1541,1826,84.4,27185,8228,633,709,89.3,759,868,87.4,124,194,63.9,4,2.6,3.6,+1.4,22,132,34,13,159,Matches
7a3f8712,Théo Trinker,fr FRA,MF,Nice,21,2001,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
5d0e0a1f,Adrien Truffert,fr FRA,DF,Rennes,20,2001,21.7,1106,1395,79.3,17515,5252,544,621,87.6,487,625,77.9,52,87,59.8,6,1.5,1.6,+4.5,22,71,17,10,89,Matches
906baf89,Theocharis Tsingaras,gr GRE,MF,Toulouse,21,2000,0.1,4,5,80.0,74,25,2,2,100.0,2,2,100.0,0,0,,0,0.1,0.0,-0.1,1,0,0,0,1,Matches
8a53d24b,Ike Ugbo,ca CAN,"FW,MF",Troyes,23,1998,9.9,96,137,70.1,1188,156,57,76,75.0,30,38,78.9,0,3,0.0,1,0.5,0.3,+0.5,3,6,0,0,8,Matches
1df4a109,Chimuanya Ugochukwu,fr FRA,MF,Rennes,18,2004,14.8,566,648,87.3,10531,2415,213,249,85.5,276,297,92.9,64,77,83.1,1,0.8,0.6,+0.2,3,43,3,0,50,Matches
1880614f,Cengiz Ünder,tr TUR,"MF,DF",Marseille,25,1997,27.7,778,1114,69.8,13245,4270,405,484,83.7,255,366,69.7,89,182,48.9,4,7.9,7.4,-3.9,55,71,50,18,115,Matches
d75f3980,Jere Uronen,fi FIN,DF,Brest,28,1994,3.3,125,157,79.6,2127,799,53,62,85.5,55,61,90.2,11,22,50.0,1,0.2,0.7,+0.8,1,12,6,5,15,Matches
531a4aa8,Yan Valery,tn TUN,DF,Angers,23,1999,27.7,950,1292,73.5,16786,6797,414,503,82.3,407,511,79.6,98,211,46.4,0,1.9,1.6,-1.9,12,69,17,14,84,Matches
ee45fd85,Vanderson,br BRA,"DF,MF",Monaco,21,2001,24.6,1039,1382,75.2,17816,6391,492,590,83.4,405,516,78.5,103,192,53.6,4,3.5,3.1,+0.5,27,85,31,14,108,Matches
4a56052c,Jordan Veretout,fr FRA,MF,Marseille,29,1993,31.8,1834,2148,85.4,35304,9959,676,757,89.3,858,958,89.6,243,339,71.7,3,3.8,3.8,-0.8,36,274,25,7,248,Matches
1467af0d,Marco Verratti,it ITA,MF,Paris S-G,29,1992,24.4,2383,2573,92.6,36470,12516,1265,1333,94.9,848,896,94.6,153,195,78.5,0,2.5,4.9,-2.5,33,222,55,3,262,Matches
d60cf08d,João Victor,br BRA,DF,Nantes,24,1998,9.4,347,436,79.6,6390,1715,133,160,83.1,168,198,84.8,39,64,60.9,1,0.6,0.4,+0.4,4,19,5,3,40,Matches
b2791a55,Clément Vidal,fr FRA,"DF,MF",Ajaccio,22,2000,21.1,604,785,76.9,12836,5788,164,207,79.2,318,376,84.6,109,177,61.6,0,0.2,0.6,-0.2,1,52,2,1,61,Matches
01becd60,Alan Virginius,fr FRA,FW,Lille,19,2003,2.9,58,75,77.3,823,192,31,38,81.6,22,23,95.7,1,2,50.0,0,0.0,0.2,0.0,1,6,3,0,10,Matches
75438a9a,Mattia Viti,it ITA,DF,Nice,20,2002,7.0,303,360,84.2,5043,1569,140,155,90.3,133,144,92.4,22,43,51.2,0,0.0,0.0,0.0,0,14,0,0,19,Matches
74d4cec6,Vitinha,pt POR,FW,Marseille,22,2000,5.2,77,109,70.6,1023,231,46,61,75.4,21,26,80.8,3,4,75.0,0,0.2,0.2,-0.2,3,7,2,0,9,Matches
3b029691,Vitinha,pt POR,MF,Paris S-G,22,2000,27.2,1786,1945,91.8,26148,5772,960,1018,94.3,613,657,93.3,95,113,84.1,3,3.0,3.4,0.0,27,170,24,1,137,Matches
64f69877,Kevin Volland,de GER,"FW,MF",Monaco,30,1992,7.1,112,200,56.0,1719,722,65,102,63.7,30,50,60.0,10,20,50.0,2,1.6,1.3,+0.4,14,14,8,0,31,Matches
0d7b6576,Elye Wahi,fr FRA,FW,Montpellier,19,2003,27.9,299,440,68.0,3580,635,166,233,71.2,71,103,68.9,8,14,57.1,5,3.6,2.0,+1.4,22,17,6,0,25,Matches
8eec784d,Timothy Weah,us USA,"DF,FW",Lille,22,2000,19.4,824,1003,82.2,13165,3454,412,466,88.4,328,378,86.8,53,93,57.0,2,1.6,2.2,+0.4,16,53,25,10,79,Matches
3ecc8c5f,Mateusz Wieteska,pl POL,DF,Clermont Foot,25,1997,34.6,1344,1631,82.4,25000,10745,518,587,88.2,670,756,88.6,128,239,53.6,1,0.3,0.6,+0.7,3,80,5,0,99,Matches
b003239d,Christopher Wooh,cm CMR,DF,Rennes,20,2001,11.2,569,618,92.1,12081,3249,119,130,91.5,382,398,96.0,65,85,76.5,0,0.2,0.1,-0.2,1,24,0,0,38,Matches
b003239d,Christopher Wooh,cm CMR,MF,Lens,20,2001,0.0,2,2,100.0,38,7,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
f3600c02,Xeka,pt POR,MF,Rennes,27,1994,6.1,279,312,89.4,5221,1409,116,124,93.5,118,130,90.8,35,40,87.5,0,0.0,0.2,0.0,0,32,2,0,39,Matches
f5c8b425,Yusuf Yazıcı,tr TUR,MF,Lille,25,1997,2.2,73,96,76.0,1236,449,41,47,87.2,23,31,74.2,8,15,53.3,1,0.6,0.2,+0.4,8,9,6,1,17,Matches
061266cd,Darlin Yongwa,cm CMR,DF,Lorient,21,2000,8.7,264,331,79.8,3562,1191,175,198,88.4,77,95,81.1,6,16,37.5,1,1.7,0.7,-0.7,9,11,16,3,24,Matches
6763f716,Leny Yoro,fr FRA,DF,Lille,16,2005,8.5,514,565,91.0,9564,2895,177,186,95.2,271,287,94.4,55,79,69.6,0,0.0,0.1,0.0,1,11,0,0,15,Matches
1a85bcdb,Mohamed Youssouf,km COM,DF,Ajaccio,34,1988,27.3,932,1279,72.9,14905,7094,487,582,83.7,341,457,74.6,75,167,44.9,0,1.4,1.4,-1.4,15,83,24,17,91,Matches
6b9960cf,Warren Zaire-Emery,fr FRA,"MF,DF",Paris S-G,16,2006,10.3,571,624,91.5,7791,1610,340,367,92.6,190,196,96.9,11,16,68.8,0,0.4,0.6,-0.4,6,37,5,0,32,Matches
72d4922b,Oliver Zandén,se SWE,"DF,MF",Toulouse,20,2001,1.6,47,71,66.2,768,319,22,31,71.0,20,31,64.5,3,6,50.0,0,0.1,0.1,-0.1,2,6,2,1,6,Matches
0ff630d0,Akim Zedadka,dz ALG,DF,Auxerre,27,1995,17.8,543,707,76.8,8466,2865,273,326,83.7,222,283,78.4,28,58,48.3,0,1.2,1.3,-1.2,14,35,15,9,51,Matches
0ff630d0,Akim Zedadka,dz ALG,"DF,MF",Lille,27,1995,3.9,185,222,83.3,3038,815,79,89,88.8,85,97,87.6,10,21,47.6,0,0.5,0.8,-0.5,5,8,7,1,15,Matches
c8c02ac7,Mehdi Zeffane,dz ALG,"DF,MF",Clermont Foot,30,1992,7.3,201,273,73.6,3443,1009,93,114,81.6,81,108,75.0,21,37,56.8,1,0.7,0.6,+0.3,9,14,7,3,18,Matches
095e4199,Arber Zeneli,xk KVX,"FW,MF",Reims,27,1995,11.1,302,430,70.2,4497,1514,180,219,82.2,90,130,69.2,19,49,38.8,2,3.1,2.3,-1.1,22,24,19,1,51,Matches
fb4c5b6e,Nathan Zeze,fr FRA,DF,Nantes,17,2005,0.7,18,26,69.2,325,104,4,5,80.0,12,17,70.6,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
34a88e3e,Edon Zhegrova,xk KVX,"FW,MF",Lille,23,1999,11.7,464,604,76.8,6909,2273,268,315,85.1,147,188,78.2,33,61,54.1,4,4.6,5.3,-0.6,30,23,33,8,52,Matches
aefa3050,Tanguy Zoukrou,fr FRA,DF,Troyes,19,2003,5.7,191,221,86.4,3192,1172,79,88,89.8,91,98,92.9,11,22,50.0,0,0.1,0.1,-0.1,1,7,0,0,11,Matches
