id,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
a69e4806,Hirving Lozano,mx MEX,FW,nl PSV Eindhoven,23,1995,6.0,145,107,36,16,2,1,32,3,13,5,4,0,88,2,5,Matches
e4ed2628,Filipe Luís,br BRA,DF,es Atlético Madrid,32,1985,4.5,308,266,41,4,0,0,18,37,0,0,0,0,254,1,14,Matches
b05e2dbd,José Luis Gayà,es ESP,DF,es Valencia,23,1995,5.0,272,227,43,12,1,1,17,31,0,0,0,0,213,2,7,Matches
5eae500a,Romelu Lukaku,be BEL,FW,eng Manchester Utd,25,1993,6.1,132,125,7,1,0,3,7,1,0,0,0,0,92,0,7,Matches
bef09ca8,Mikhail Lysov,ru RUS,DF,ru Loko Moscow,20,1998,0.1,5,3,2,0,0,0,0,2,0,0,0,0,3,0,0,Matches
01a49bd2,Lisandro Magallán,ar ARG,DF,nl Ajax,24,1993,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
526541e5,Hörður Magnússon,is ISL,DF,ru CSKA Moscow,25,1993,2.6,128,108,20,7,0,5,2,13,0,0,0,0,98,0,4,Matches
892d5bb1,Riyad Mahrez,dz ALG,FW,eng Manchester City,27,1991,4.3,237,217,20,3,4,3,26,9,8,5,0,0,187,0,6,Matches
2a8683b9,Maicon,br BRA,DF,tr Galatasaray,29,1988,3.2,175,162,10,10,0,5,1,0,0,0,0,0,146,3,1,Matches
16b9d5cf,Nikola Maksimović,rs SRB,DF,it Napoli,26,1991,4.8,319,286,33,7,0,2,1,26,0,0,0,0,281,0,4,Matches
6853490f,Malcom,br BRA,"FW,MF",es Barcelona,21,1997,0.5,23,23,0,0,0,0,1,0,0,0,0,0,18,0,1,Matches
864163f3,Donyell Malen,nl NED,"FW,MF",nl PSV Eindhoven,19,1999,2.0,36,35,1,1,1,0,4,0,0,0,0,0,26,0,1,Matches
afa0d4e0,Mario Mandžukić,hr CRO,FW,it Juventus,32,1986,6.4,139,133,5,0,0,0,3,4,0,0,0,0,86,1,6,Matches
c691bfe2,Sadio Mané,sn SEN,FW,eng Liverpool,26,1992,12.8,349,339,7,1,1,1,16,4,2,0,0,0,252,3,20,Matches
c707411f,Kostas Manolas,gr GRE,DF,it Roma,27,1991,7.3,298,286,12,12,0,3,0,0,0,0,0,0,259,0,4,Matches
88a9ea33,Petros Mantalos,gr GRE,"FW,MF",gr AEK Athens,26,1991,4.8,219,190,28,14,1,3,19,3,8,4,2,0,162,1,7,Matches
9ae9eaea,Fernando Marçal,br BRA,DF,fr Lyon,29,1989,3.0,201,192,8,5,0,1,1,3,0,0,0,0,174,1,3,Matches
7a20d90a,Iván Marcano,es ESP,DF,it Roma,31,1987,1.8,93,91,2,2,0,0,0,0,0,0,0,0,86,0,2,Matches
603116a7,Marcelo,br BRA,DF,es Real Madrid,30,1988,3.8,313,276,35,5,2,9,17,29,1,0,0,0,256,2,7,Matches
e3d0b0c4,Marcelo,br BRA,DF,fr Lyon,31,1987,8.0,419,391,25,25,0,5,0,0,0,0,0,0,366,3,0,Matches
05a84d52,Moussa Marega,ml MLI,FW,pt Porto,27,1991,9.3,153,146,7,0,0,1,9,5,0,0,0,0,104,0,3,Matches
f0da930c,José María Giménez,uy URU,DF,es Atlético Madrid,23,1995,4.0,140,130,9,8,0,0,0,1,0,0,0,0,115,1,1,Matches
5c4dc0ff,Mariano,do DOM,FW,es Real Madrid,24,1993,0.9,20,20,0,0,0,0,0,0,0,0,0,0,16,0,0,Matches
e26f559f,Mariano,br BRA,DF,tr Galatasaray,32,1986,2.0,157,143,13,1,0,1,9,12,0,0,0,0,126,1,4,Matches
a022e78c,Marko Marin,de GER,"MF,FW",rs Red Star,29,1989,4.6,169,142,25,7,2,0,16,2,12,2,6,2,122,2,7,Matches
a3b0ed18,Guilherme Marinato,ru RUS,GK,ru Loko Moscow,32,1985,6.0,181,120,61,20,0,0,0,0,0,0,0,0,102,0,0,Matches
9139bb12,Marlos,ua UKR,FW,ua Shakhtar,30,1988,2.9,155,145,9,4,0,3,1,3,2,0,0,0,136,1,1,Matches
d5f2f82b,Marquinhos,br BRA,"MF,DF",fr Paris S-G,24,1994,7.0,463,453,9,8,0,2,1,1,0,0,0,0,423,1,2,Matches
8b788c01,Anthony Martial,fr FRA,"FW,MF",eng Manchester Utd,22,1995,5.6,233,229,1,0,0,0,11,1,0,0,0,0,185,3,8,Matches
7f97771d,Javi Martínez,es ESP,MF,de Bayern Munich,29,1988,5.8,301,295,6,5,2,2,1,1,0,0,0,0,250,0,4,Matches
f7036e1c,Lautaro Martínez,ar ARG,MF,it Inter,20,1997,0.6,12,12,0,0,0,0,1,0,0,0,0,0,7,0,0,Matches
3ef0fa48,Gelson Martins,pt POR,FW,es Atlético Madrid,23,1995,1.0,25,24,1,0,0,0,1,1,0,0,0,0,24,0,0,Matches
11fd2b75,Omar Mascarell,es ESP,MF,de Schalke 04,25,1993,2.5,139,136,3,3,0,4,0,0,0,0,0,0,114,0,1,Matches
eba1e557,Han-Noah Massengo,fr FRA,MF,fr Monaco,17,2001,2.0,80,77,2,2,0,0,2,0,0,0,0,0,70,1,2,Matches
55abe554,Clinton Mata,ao ANG,DF,be Club Brugge,25,1992,2.3,123,104,19,0,0,0,4,19,0,0,0,0,95,0,5,Matches
29733c72,Juan Mata,es ESP,"MF,FW",eng Manchester Utd,30,1988,3.1,147,133,12,5,0,0,10,3,3,1,0,0,123,2,1,Matches
eb7822d7,Nemanja Matić,rs SRB,MF,eng Manchester Utd,29,1988,6.0,436,420,16,13,1,8,2,3,0,0,0,0,382,0,8,Matches
b217ef29,Joël Matip,cm CMR,DF,eng Liverpool,26,1991,8.0,443,425,18,14,0,5,0,4,0,0,0,0,369,0,2,Matches
c0cddebe,Blaise Matuidi,fr FRA,MF,it Juventus,31,1987,7.6,313,306,7,2,0,2,8,5,0,0,0,0,260,0,7,Matches
1adcf39e,Mykola Matviyenko,ua UKR,DF,ua Shakhtar,22,1996,5.0,268,238,30,7,1,1,3,23,0,0,0,0,228,0,3,Matches
0e6bc38c,Eric Maxim Choupo-Moting,cm CMR,"MF,FW",fr Paris S-G,29,1989,0.6,22,20,1,0,0,0,0,0,0,0,0,0,16,1,0,Matches
005ca692,Maycon,br BRA,MF,ua Shakhtar,21,1997,5.0,260,250,10,6,2,2,5,0,4,0,2,0,226,0,5,Matches
b74277a0,Noussair Mazraoui,ma MAR,DF,nl Ajax,20,1997,9.2,362,303,57,3,0,1,8,54,0,0,0,0,294,2,7,Matches
493924a7,Kevin Mbabu,ch SUI,DF,ch Young Boys,23,1995,5.0,196,156,40,3,0,0,25,37,0,0,0,0,133,0,4,Matches
42fd9c7f,Kylian Mbappé,fr FRA,FW,fr Paris S-G,19,1998,7.8,238,227,9,0,4,1,7,1,0,0,0,0,186,2,4,Matches
4887118d,Jordi Mboula,es ESP,MF,fr Monaco,19,1999,0.4,14,14,0,0,0,0,3,0,0,0,0,0,10,0,1,Matches
01c3aff5,Weston McKennie,us USA,"MF,DF",de Schalke 04,19,1998,4.1,166,140,26,2,1,0,2,23,0,0,0,0,94,0,7,Matches
d93c2511,Scott McTominay,sct SCO,MF,eng Manchester Utd,21,1996,3.0,99,98,0,0,0,1,1,0,0,0,0,0,88,1,1,Matches
0a6dbbf7,Brandon Mechele,be BEL,DF,be Club Brugge,25,1993,5.0,210,202,8,7,0,0,0,1,0,0,0,0,193,0,2,Matches
48b3dd60,Arthur Melo,br BRA,MF,es Barcelona,21,1996,6.2,539,523,15,14,2,0,1,1,0,0,0,0,506,1,4,Matches
8f696594,Memphis,nl NED,FW,fr Lyon,24,1994,6.8,274,227,45,12,7,1,32,1,19,11,3,1,211,2,7,Matches
5271c8f1,Benjamin Mendy,fr FRA,DF,eng Manchester City,24,1994,1.9,118,104,13,0,0,1,7,13,0,0,0,0,102,1,4,Matches
3cefcaef,Ferland Mendy,fr FRA,"DF,MF",fr Lyon,23,1995,7.8,411,358,51,5,1,7,16,46,0,0,0,0,337,2,10,Matches
f99fe221,Hamza Mendyl,ma MAR,"DF,MF",de Schalke 04,20,1997,4.1,175,138,36,3,0,1,11,33,0,0,0,0,124,1,11,Matches
89b2c8a9,Dries Mertens,be BEL,FW,it Napoli,31,1987,4.2,132,113,17,0,0,0,18,1,13,6,5,0,89,2,6,Matches
d70ce98e,Lionel Messi,ar ARG,FW,es Barcelona,31,1987,9.3,612,571,36,23,17,4,13,1,9,2,0,0,505,5,12,Matches
e162b013,Thomas Meunier,be BEL,DF,fr Paris S-G,26,1991,4.0,232,213,19,3,1,0,17,16,0,0,0,0,179,0,4,Matches
85613cf0,Arkadiusz Milik,pl POL,FW,it Napoli,24,1994,2.1,38,37,1,0,0,0,0,0,0,0,0,0,27,0,2,Matches
2784f898,Éder Militão,br BRA,DF,pt Porto,20,1998,9.1,461,409,51,16,0,12,8,35,0,0,0,0,366,1,6,Matches
2f90f6b8,James Milner,eng ENG,"MF,DF",eng Liverpool,32,1986,10.0,626,541,83,16,2,13,50,32,25,11,8,1,481,2,12,Matches
0b90bb97,Santi Mina,es ESP,"FW,MF",es Valencia,22,1995,2.5,76,70,6,2,0,0,3,2,0,0,0,0,57,0,2,Matches
a9aa0d1d,Aleksei Miranchuk,ru RUS,"MF,FW",ru Loko Moscow,22,1995,5.7,293,257,36,6,0,0,21,5,16,12,0,0,217,0,10,Matches
807e869a,Anton Miranchuk,ru RUS,"FW,MF",ru Loko Moscow,22,1995,4.3,203,188,13,2,1,1,8,3,8,3,0,0,145,2,11,Matches
314f2124,Miranda,br BRA,DF,it Inter,33,1984,2.1,101,91,10,9,1,0,0,1,0,0,0,0,85,0,0,Matches
ead61f73,Juan Miranda,es ESP,DF,es Barcelona,18,2000,1.0,65,59,6,1,0,1,0,5,0,0,0,0,55,0,2,Matches
30223b33,Antonio Mirante,it ITA,GK,it Roma,35,1983,2.0,57,42,15,1,0,0,0,0,0,0,0,0,44,0,0,Matches
a8741470,Matej Mitrović,hr CRO,DF,be Club Brugge,24,1993,1.0,34,34,0,0,0,0,1,0,0,0,0,0,32,0,0,Matches
6025fab1,Luka Modrić,hr CRO,MF,es Real Madrid,32,1985,5.2,362,357,4,4,3,4,1,0,0,0,0,0,319,1,3,Matches
3e96f3e7,Francisco Montero,es ESP,DF,es Atlético Madrid,19,1999,1.5,56,55,0,0,0,0,0,0,0,0,0,0,41,1,0,Matches
c43e5e7e,Júnior Moraes,ua UKR,FW,ua Shakhtar,31,1987,5.6,104,84,19,0,1,0,1,0,0,0,0,0,79,1,7,Matches
bfae110f,Wesley Moraes,br BRA,FW,be Club Brugge,21,1996,5.8,128,124,3,0,0,0,2,0,0,0,0,0,88,1,4,Matches
6941883f,Erik Morán,es ESP,MF,gr AEK Athens,27,1991,1.1,39,34,5,0,0,1,5,0,5,1,4,0,26,0,2,Matches
129af0db,Álvaro Morata,es ESP,FW,es Atlético Madrid,25,1992,1.4,36,35,1,0,0,0,0,0,0,0,0,0,21,0,0,Matches
e97150c0,Jérémy Morel,mg MAD,DF,fr Lyon,34,1984,1.0,41,39,2,2,0,1,0,0,0,0,0,0,32,0,1,Matches
11b9265b,Alberto Moreno,es ESP,DF,eng Liverpool,26,1992,0.1,11,11,0,0,0,0,0,0,0,0,0,0,11,0,0,Matches
fb517645,Ubong Moses Ekpai,ng NGA,"FW,MF",cz Viktoria Plzeň,22,1995,0.4,15,14,1,0,0,0,1,1,0,0,0,0,10,0,0,Matches
2b622f01,Lucas Moura,br BRA,FW,eng Tottenham,25,1992,8.0,235,228,6,1,2,0,5,2,0,0,0,0,174,1,6,Matches
3c6089ab,Thomas Müller,de GER,"MF,FW",de Bayern Munich,28,1989,3.9,167,160,7,1,2,0,9,3,0,0,0,0,110,0,2,Matches
b233e8e4,Jeison Murillo,co COL,DF,es Valencia,26,1992,1.0,43,42,1,1,0,0,0,0,0,0,0,0,41,0,0,Matches
a2abe631,Fernando Muslera,uy URU,GK,tr Galatasaray,32,1986,6.0,223,144,78,30,0,1,0,0,0,0,0,0,153,1,0,Matches
e50623a0,Kévin N'Doram,fr FRA,MF,fr Monaco,22,1996,1.0,47,46,1,1,0,0,0,0,0,0,0,0,37,0,2,Matches
79019bf4,Kirill Nababkin,ru RUS,DF,ru CSKA Moscow,31,1986,6.0,270,220,47,7,0,2,2,39,0,0,0,0,226,3,2,Matches
d4aa40b8,Ben Nabouhane,km COM,FW,rs Red Star,29,1989,5.7,122,112,9,1,1,0,4,0,4,1,1,0,93,1,4,Matches
2946f9a1,Nacho,es ESP,DF,es Real Madrid,28,1990,5.0,280,270,9,7,0,2,1,2,0,0,0,0,260,1,2,Matches
4b6960d2,Yuto Nagatomo,jp JPN,DF,tr Galatasaray,31,1986,4.9,233,179,53,4,0,1,13,49,0,0,0,0,180,1,12,Matches
1f9328da,Radja Nainggolan,be BEL,MF,it Inter,30,1988,3.1,113,112,0,0,1,2,5,0,0,0,0,0,87,1,2,Matches
de5b5570,Marvelous Nakamba,zw ZIM,MF,be Club Brugge,24,1994,4.4,146,143,3,2,0,3,1,1,0,0,0,0,122,0,3,Matches
03bd0bf4,Naldo,br BRA,DF,de Schalke 04,35,1982,4.0,207,197,8,8,0,2,0,0,0,0,0,0,171,2,0,Matches
f35430a4,Matija Nastasić,rs SRB,DF,de Schalke 04,25,1993,6.0,280,270,7,7,0,6,0,0,0,0,0,0,247,3,1,Matches
ecada4fc,Keylor Navas,cr CRC,GK,es Real Madrid,31,1986,3.0,68,51,17,2,0,0,0,0,0,0,0,0,62,0,0,Matches
960acc0a,Badou Ndiaye,sn SEN,MF,tr Galatasaray,27,1990,4.7,243,238,5,3,1,4,1,2,0,0,0,0,200,0,5,Matches
5cdddffa,Tanguy Ndombele,fr FRA,MF,fr Lyon,21,1996,7.1,386,373,10,10,1,3,2,0,0,0,0,0,336,3,5,Matches
c5bdb6e3,Reiss Nelson,eng ENG,"FW,MF",de Hoffenheim,18,1999,1.3,43,40,2,0,0,0,3,1,1,0,1,0,35,1,0,Matches
3984a078,Wellington Nem,br BRA,FW,ua Shakhtar,26,1992,0.9,29,27,2,2,0,0,1,0,0,0,0,0,26,0,1,Matches
4f1e6a0b,David Neres,br BRA,FW,nl Ajax,21,1997,9.4,321,316,4,2,2,3,9,2,0,0,0,0,272,1,6,Matches
a9dc785c,Neto,br BRA,GK,es Valencia,29,1989,5.0,114,56,58,17,0,0,0,0,0,0,0,0,77,0,0,Matches
8778c910,Manuel Neuer,de GER,GK,de Bayern Munich,32,1986,8.0,344,284,59,9,0,2,0,0,0,0,0,0,272,1,0,Matches
69384e5d,Neymar,br BRA,"MF,FW",fr Paris S-G,26,1992,5.9,347,303,36,14,8,3,21,2,20,5,6,2,269,8,4,Matches
0193a8bf,Moumi Ngamaleu,cm CMR,"FW,MF",ch Young Boys,24,1994,2.2,60,58,2,0,0,1,4,0,0,0,0,0,45,0,1,Matches
2b8360f1,Cyril Ngonge,be BEL,DF,be Club Brugge,18,2000,0.8,30,26,4,0,0,0,1,4,0,0,0,0,21,0,0,Matches
c14bc029,Saúl Ñíguez,es ESP,"MF,DF",es Atlético Madrid,23,1994,7.0,360,330,28,5,0,2,11,23,0,0,0,0,280,2,8,Matches
0534149c,Takuma Nishimura,jp JPN,FW,ru CSKA Moscow,21,1996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
39769cff,Rasmus Nissen,dk DEN,DF,nl Ajax,21,1997,0.1,10,9,0,0,0,0,0,0,0,0,0,0,8,1,0,Matches
6cafd68d,Håvard Nordtveit,no NOR,"DF,MF",de Hoffenheim,28,1990,2.1,74,70,3,3,0,5,0,0,0,0,0,0,63,1,0,Matches
12e6d21a,Jean-Pierre Nsame,cm CMR,FW,ch Young Boys,25,1993,1.6,56,56,0,0,0,1,1,0,0,0,0,0,41,0,1,Matches
afb0c500,Alexander Nübel,de GER,GK,de Schalke 04,21,1996,2.0,51,31,20,6,0,0,0,0,0,0,0,0,34,0,1,Matches
93a50d2c,Kasim Nuhu,gh GHA,DF,de Hoffenheim,23,1995,1.6,54,51,2,1,0,1,0,1,0,0,0,0,42,1,0,Matches
c7526c18,Steven Nzonzi,fr FRA,MF,it Roma,29,1988,6.8,423,419,4,3,2,3,2,1,0,0,0,0,375,0,2,Matches
ee8508c0,Jan Oblak,si SVN,GK,es Atlético Madrid,25,1993,8.0,162,87,75,15,0,0,0,0,0,0,0,0,89,0,0,Matches
15eb04ec,Ivan Oblyakov,ru RUS,"MF,FW",ru CSKA Moscow,20,1998,5.4,247,222,25,9,0,1,13,3,13,1,9,0,202,0,4,Matches
d1661819,Bastian Oczipka,de GER,DF,de Schalke 04,29,1989,2.0,70,56,14,3,0,0,8,9,2,0,2,0,42,0,7,Matches
1d1691ad,Álvaro Odriozola,es ESP,DF,es Real Madrid,22,1995,2.5,168,149,18,0,0,0,17,18,0,0,0,0,147,1,9,Matches
3b9858f5,Marios Oikonomou,gr GRE,DF,gr AEK Athens,25,1992,3.7,149,139,8,8,0,3,0,0,0,0,0,0,131,2,1,Matches
947e036f,Sérgio Oliveira,pt POR,MF,pt Porto,26,1992,1.1,44,38,4,2,0,0,2,0,1,0,1,0,31,2,2,Matches
e7ee38c3,Robin Olsen,se SWE,GK,it Roma,28,1990,6.3,222,152,69,13,0,1,0,0,0,0,0,0,157,1,1,Matches
e9c0c1b2,André Onana,cm CMR,GK,nl Ajax,22,1996,12.0,390,271,117,32,0,1,0,0,0,0,0,0,240,2,1,Matches
e90dc1d5,Henry Onyekuru,ng NGA,"FW,MF",tr Galatasaray,21,1997,3.6,59,55,4,0,0,0,5,3,0,0,0,0,39,0,3,Matches
8652a85c,Loïs Openda,be BEL,"FW,MF",be Club Brugge,18,2000,1.2,19,18,1,0,0,0,2,0,0,0,0,0,8,0,3,Matches
43a166b4,Divock Origi,be BEL,FW,eng Liverpool,23,1995,2.5,55,52,2,1,1,0,4,1,0,0,0,0,39,1,1,Matches
82b1198a,David Ospina,co COL,GK,it Napoli,29,1988,6.0,214,152,62,21,0,0,0,0,0,0,0,0,157,0,0,Matches
0d267745,Nicolás Otamendi,ar ARG,DF,eng Manchester City,30,1988,4.4,388,382,6,5,0,1,0,1,0,0,0,0,356,0,1,Matches
28b1f3ce,Otávio,pt POR,"MF,FW",pt Porto,23,1995,5.7,260,239,17,4,1,1,8,11,0,0,0,0,174,4,10,Matches
ed90babd,Adam Ounas,dz ALG,"MF,FW",it Napoli,21,1996,0.3,13,12,1,0,0,0,3,0,1,1,0,0,8,0,0,Matches
dff153a4,Leandro Paredes,ar ARG,MF,fr Paris S-G,24,1994,0.4,51,50,1,1,0,0,0,0,0,0,0,0,47,0,0,Matches
7460ca0d,Daniel Parejo,es ESP,MF,es Valencia,29,1989,5.0,414,370,42,24,0,5,17,0,18,7,6,0,358,2,7,Matches
529f49ab,Thomas Partey,gh GHA,MF,es Atlético Madrid,25,1993,4.6,270,262,8,2,0,4,4,2,4,2,2,0,218,0,9,Matches
881ef58c,Javier Pastore,ar ARG,MF,it Roma,29,1989,0.6,55,50,5,1,1,0,3,1,3,0,2,0,46,0,1,Matches
00672021,Alan Patrick,br BRA,MF,ua Shakhtar,27,1991,2.3,124,121,3,1,2,0,1,1,1,0,0,0,113,0,1,Matches
b7ca5c51,Gabriel Paulista,br BRA,DF,es Valencia,27,1990,5.0,257,235,20,20,0,2,0,0,0,0,0,0,228,2,2,Matches
eed332df,Milan Pavkov,rs SRB,FW,rs Red Star,24,1994,2.4,37,33,3,0,0,0,1,0,0,0,0,0,14,1,0,Matches
4a5a45c7,Lorenzo Pellegrini,it ITA,MF,it Roma,22,1996,4.3,185,160,22,6,5,0,23,1,15,11,3,0,137,3,6,Matches
3b61c9ec,Luca Pellegrini,it ITA,DF,it Roma,19,1999,0.3,16,15,1,0,0,0,1,1,0,0,0,0,12,0,1,Matches
c906ce0f,Pepe,pt POR,DF,pt Porto,35,1983,3.3,213,200,13,10,0,7,0,3,0,0,0,0,180,0,0,Matches
4515f00d,André Pereira,pt POR,"FW,MF",pt Porto,23,1995,0.7,27,27,0,0,1,1,0,0,0,0,0,0,22,0,1,Matches
6639e500,Andreas Pereira,br BRA,"MF,FW",eng Manchester Utd,22,1996,2.1,113,106,6,1,0,1,7,2,2,1,0,1,89,1,2,Matches
8fd9996f,Danilo Pereira,pt POR,MF,pt Porto,26,1991,10.3,495,476,19,7,0,11,0,0,0,0,0,0,432,0,5,Matches
6e592fa4,Maxi Pereira,uy URU,DF,pt Porto,34,1984,7.0,379,307,71,10,0,1,6,61,0,0,0,0,297,1,4,Matches
7ec7738e,Gastón Pereiro,uy URU,MF,nl PSV Eindhoven,23,1995,4.3,123,97,24,12,2,1,15,0,6,3,3,0,83,2,1,Matches
a5549ec1,Luan Peres Petroni,br BRA,DF,be Club Brugge,24,1994,0.2,4,3,1,0,0,0,0,1,0,0,0,0,4,0,0,Matches
6fe90922,Ivan Perišić,hr CRO,FW,it Inter,29,1989,5.5,184,179,4,0,0,2,24,4,0,0,0,0,113,1,13,Matches
51a56075,Luděk Pernica,cz CZE,DF,cz Viktoria Plzeň,28,1990,1.0,29,26,3,3,0,0,0,0,0,0,0,0,24,0,0,Matches
a40d5a0c,Diego Perotti,ar ARG,"FW,MF",it Roma,30,1988,1.7,69,62,7,0,2,0,13,0,7,4,1,0,45,0,5,Matches
74bafc9c,Milan Petržela,cz CZE,FW,cz Viktoria Plzeň,35,1983,2.5,68,67,1,1,0,0,2,0,0,0,0,0,51,0,4,Matches
061e8e23,Maximilian Philipp,de GER,FW,de Dortmund,24,1994,0.9,40,39,0,0,1,0,1,0,0,0,0,0,29,1,3,Matches
32c0491f,Cristiano Piccini,it ITA,DF,es Valencia,25,1992,3.0,136,102,34,4,0,0,10,30,0,0,0,0,94,0,4,Matches
adfc9123,Gerard Piqué,es ESP,DF,es Barcelona,31,1987,11.0,717,694,23,21,2,10,0,2,0,0,0,0,635,0,4,Matches
fe2db476,Łukasz Piszczek,pl POL,DF,de Dortmund,33,1985,5.0,321,266,55,9,2,2,5,46,0,0,0,0,272,0,6,Matches
96094cbc,Pizzi,pt POR,MF,pt Benfica,28,1989,3.5,267,237,30,10,0,9,28,0,20,5,10,0,211,0,5,Matches
ad6df2d5,Miralem Pjanić,ba BIH,MF,it Juventus,28,1990,9.0,688,611,75,38,1,11,44,2,32,8,20,0,579,2,8,Matches
867239d3,Paul Pogba,fr FRA,MF,eng Manchester Utd,25,1993,8.1,481,461,18,12,4,18,7,6,0,0,0,0,405,2,6,Matches
5e861944,Matteo Politano,it ITA,FW,it Inter,24,1993,5.0,219,179,40,8,0,4,50,14,18,9,5,0,138,0,13,Matches
6bd05d38,Ilya Pomazun,ru RUS,GK,ru CSKA Moscow,21,1996,1.0,38,27,11,1,0,0,0,0,0,0,0,0,15,0,0,Matches
ccbbe661,Ezequiel Ponce,ar ARG,FW,gr AEK Athens,21,1997,5.4,115,101,14,1,0,3,0,1,0,0,0,0,87,0,1,Matches
7f609bfc,Stefan Posch,at AUT,DF,de Hoffenheim,21,1997,2.0,74,68,5,5,1,0,0,0,0,0,0,0,58,1,1,Matches
d28b8f40,Benoît Poulain,fr FRA,DF,be Club Brugge,31,1987,6.0,347,342,4,4,0,6,1,0,0,0,0,0,285,1,1,Matches
6228469d,Roman Procházka,sk SVK,MF,cz Viktoria Plzeň,29,1989,4.7,161,152,9,9,0,0,3,0,0,0,0,0,124,0,4,Matches
1bf33a9a,Christian Pulisic,us USA,FW,de Dortmund,19,1998,5.0,256,242,12,2,1,1,16,1,9,1,8,0,202,2,14,Matches
34c3b935,Andriy Pyatov,ua UKR,GK,ua Shakhtar,34,1984,6.0,244,157,87,29,0,3,0,0,0,0,0,0,175,0,0,Matches
8794e251,Adrien Rabiot,fr FRA,MF,fr Paris S-G,23,1995,3.2,245,234,9,7,0,1,2,2,0,0,0,0,218,2,2,Matches
9a1f2e1c,Rafael,br BRA,"DF,MF",fr Lyon,28,1990,2.6,136,109,25,1,0,1,5,24,0,0,0,0,87,2,4,Matches
d003e213,Rafinha,br BRA,DF,de Bayern Munich,32,1985,4.1,350,316,33,6,0,4,2,27,0,0,0,0,309,1,5,Matches
0c2ac3cb,Rafinha,br BRA,FW,es Barcelona,25,1993,0.9,61,55,6,0,0,0,3,1,5,1,0,0,55,0,0,Matches
bd4f5f94,Andrea Raggi,it ITA,DF,fr Monaco,34,1984,4.0,186,162,23,9,0,5,5,14,0,0,0,0,154,1,2,Matches
e4086af3,Baba Rahman,gh GHA,DF,de Schalke 04,24,1994,0.8,41,34,6,2,0,0,2,4,0,0,0,0,32,1,1,Matches
89f951b5,Ivan Rakitić,hr CRO,MF,es Barcelona,30,1988,11.3,922,888,33,28,0,10,4,3,2,1,0,0,838,1,15,Matches
47fd5136,Yaroslav Rakitskiy,ua UKR,DF,ua Shakhtar,28,1989,4.0,269,234,34,20,0,7,25,0,14,5,8,0,217,1,5,Matches
08511d65,Sergio Ramos,es ESP,DF,es Real Madrid,32,1986,4.6,322,313,6,6,0,9,0,0,0,0,0,0,291,3,1,Matches
a1d5bd30,Marcus Rashford,eng ENG,FW,eng Manchester Utd,20,1997,8.0,238,211,25,3,0,3,25,3,10,7,1,1,177,2,6,Matches
3353737a,Sergio Reguilón,es ESP,DF,es Real Madrid,21,1996,4.0,256,223,32,4,0,1,13,28,0,0,0,0,204,1,5,Matches
36a3ff67,Marco Reus,de GER,"MF,FW",de Dortmund,29,1989,5.8,253,245,6,4,3,1,8,1,0,0,0,0,197,2,7,Matches
2f895007,Kaveh Rezaei,ir IRN,FW,be Club Brugge,26,1992,1.1,24,23,1,0,0,0,1,0,0,0,0,0,19,0,1,Matches
1432d037,Jakub Řezníček,cz CZE,FW,cz Viktoria Plzeň,30,1988,0.7,14,14,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches
0f5e0b8a,Radim Řezník,cz CZE,DF,cz Viktoria Plzeň,29,1989,5.0,207,163,42,7,0,1,7,35,0,0,0,0,141,2,8,Matches
f61c7c4e,Franck Ribéry,fr FRA,"MF,FW",de Bayern Munich,35,1983,4.8,211,211,0,0,0,9,5,0,0,0,0,0,167,0,11,Matches
733e7ad8,Mats Rits,be BEL,MF,be Club Brugge,25,1993,3.0,121,117,3,3,0,2,3,0,0,0,0,0,103,1,1,Matches
09586899,Arjen Robben,nl NED,"FW,MF",de Bayern Munich,34,1984,3.5,144,127,17,3,0,1,6,9,5,4,0,0,109,0,1,Matches
335fa267,Sergi Roberto,es ESP,"DF,MF",es Barcelona,26,1992,7.8,552,505,47,8,0,0,7,39,0,0,0,0,493,0,8,Matches
2e4f5f03,Andrew Robertson,sct SCO,DF,eng Liverpool,24,1994,11.2,760,655,102,12,1,11,26,90,0,0,0,0,586,3,12,Matches
4dedd469,Milan Rodić,rs SRB,DF,rs Red Star,27,1991,5.0,184,138,43,11,0,1,8,32,0,0,0,0,122,3,3,Matches
6434f10d,Rodri,es ESP,MF,es Atlético Madrid,22,1996,6.7,465,455,9,9,0,5,2,0,0,0,0,0,416,1,4,Matches
1fb1c435,Rodrigo,es ESP,FW,es Valencia,27,1991,4.8,156,148,4,1,0,0,5,0,0,0,0,0,124,4,3,Matches
149895bf,Garry Rodrigues,cv CPV,"FW,MF",tr Galatasaray,27,1990,5.7,154,144,8,2,1,0,13,2,4,3,1,0,120,2,5,Matches
715bf047,James Rodríguez,co COL,MF,de Bayern Munich,27,1991,3.7,253,226,25,6,0,6,19,3,12,4,7,0,210,2,4,Matches
b6b2b820,Marko Rog,hr CRO,"FW,MF",it Napoli,23,1995,0.1,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
