id,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
74419746,Samir Handanović,si SVN,GK,it Inter,36,1984,6.0,9,2,0,1,1,6.8,0.21,-1.2,-0.20,14,29,48.3,154,21,18.2,26.8,21,4.8,20.8,48,1,2.1,10,1.67,20.5,Matches
a3b952f8,Jesper Hansen,dk DEN,GK,dk Midtjylland,35,1985,4.0,9,0,0,0,0,9.2,0.32,+0.2,+0.04,38,108,35.2,161,10,48.4,38.9,36,83.3,55.3,50,0,0.0,1,0.25,11.2,Matches
e5a76dfe,Dean Henderson,eng ENG,GK,eng Manchester Utd,23,1997,1.0,2,0,0,0,0,1.1,0.37,-0.9,-0.89,3,5,60.0,12,5,33.3,34.1,6,16.7,17.5,7,0,0.0,0,0.00,,Matches
2e7ff968,Marwin Hitz,ch SUI,GK,de Dortmund,32,1987,6.0,12,2,0,2,1,11.1,0.31,+0.1,+0.01,13,57,22.8,137,20,32.1,32.5,40,32.5,34.2,105,3,2.9,2,0.33,9.3,Matches
3f65d5ce,Ethan Horvath,us USA,GK,be Club Brugge,25,1995,1.0,1,0,0,0,1,0.9,0.29,+0.9,+0.88,9,25,36.0,24,2,70.8,45.8,11,72.7,52.0,17,0,0.0,0,0.00,10.0,Matches
62d7ef38,Caoimhín Kelleher,ie IRL,GK,eng Liverpool,21,1998,2.0,1,1,0,0,0,2.3,0.13,+1.3,+0.67,14,38,36.8,73,16,45.2,35.4,22,22.7,27.0,38,2,5.3,1,0.50,15.8,Matches
2fabebc0,Mikhail Kerzhakov,ru RUS,GK,ru Zenit,33,1987,6.0,13,3,0,1,0,12.7,0.35,-0.3,-0.05,25,60,41.7,151,43,29.8,32.6,39,38.5,34.2,90,4,4.4,2,0.33,10.6,Matches
1d2d5cc8,Steve Mandanda,fr FRA,GK,fr Marseille,35,1985,6.0,13,2,0,2,1,10.4,0.36,-1.6,-0.27,26,95,27.4,209,18,36.8,31.7,38,47.4,37.0,50,1,2.0,5,0.83,16.2,Matches
853b7c48,Agustín Marchesín,ar ARG,GK,pt Porto,32,1988,9.3,9,1,1,1,0,12.9,0.32,+3.9,+0.43,66,220,30.0,329,39,58.4,43.0,60,46.7,40.0,183,4,2.2,8,0.89,14.1,Matches
a3b0ed18,Guilherme Marinato,ru RUS,GK,ru Loko Moscow,34,1985,6.0,10,0,0,3,0,9.4,0.27,-0.6,-0.11,50,107,46.7,177,29,41.8,35.2,70,47.1,35.0,143,10,7.0,5,0.83,12.6,Matches
33887998,Edouard Mendy,sn SEN,GK,eng Chelsea,28,1992,12.0,3,0,0,2,0,6.8,0.20,+3.8,+0.31,48,113,42.5,295,52,25.4,28.3,76,50.0,38.6,153,7,4.6,5,0.42,13.0,Matches
d436eb94,Simon Mignolet,be BEL,GK,be Club Brugge,32,1988,5.0,9,1,1,1,0,7.5,0.30,-1.5,-0.29,46,95,48.4,199,26,41.7,35.3,32,37.5,36.7,43,3,7.0,13,2.60,23.7,Matches
ecada4fc,Keylor Navas,cr CRC,GK,fr Paris S-G,33,1986,12.0,15,3,1,2,0,18.7,0.22,+3.7,+0.31,47,140,33.6,334,62,32.3,32.7,101,31.7,31.8,181,5,2.8,8,0.67,12.5,Matches
0880e10b,Ruslan Neshcheret,ua UKR,GK,ua Dynamo Kyiv,18,2002,1.0,2,1,0,1,0,5.4,0.39,+3.4,+3.40,3,6,50.0,27,5,22.2,28.1,11,0.0,19.3,13,0,0.0,0,0.00,8.5,Matches
a9dc785c,Neto,br BRA,GK,es Barcelona,31,1989,3.0,1,1,0,0,0,1.8,0.20,+0.8,+0.27,5,17,29.4,70,14,14.3,23.3,22,31.8,33.0,26,0,0.0,4,1.33,20.7,Matches
8778c910,Manuel Neuer,de GER,GK,de Bayern Munich,34,1986,8.0,8,0,0,1,0,13.0,0.31,+5.0,+0.62,28,57,49.1,273,57,17.9,27.5,44,18.2,30.9,92,3,3.3,25,3.13,21.1,Matches
afb0c500,Alexander Nübel,de GER,GK,de Bayern Munich,23,1996,2.0,2,0,0,0,0,2.2,0.45,+0.2,+0.12,4,11,36.4,68,11,14.7,24.3,13,7.7,21.7,19,0,0.0,3,1.50,19.4,Matches
ee8508c0,Jan Oblak,si SVN,GK,es Atlético Madrid,27,1993,8.0,11,2,0,0,1,9.7,0.32,-0.3,-0.04,41,119,34.5,147,30,55.8,38.8,61,60.7,41.9,93,3,3.2,4,0.50,14.3,Matches
e9c0c1b2,André Onana,cm CMR,GK,nl Ajax,24,1996,6.0,7,1,0,0,1,8.4,0.27,+2.4,+0.41,22,77,28.6,284,34,25.4,29.3,31,16.1,26.8,64,2,3.1,5,0.83,15.9,Matches
14e05913,Alfonso Pastor,es ESP,GK,es Sevilla,19,2000,1.0,4,1,0,0,0,2.7,0.28,-1.3,-1.33,2,7,28.6,28,5,14.3,25.5,4,75.0,44.5,13,0,0.0,1,1.00,14.0,Matches
34c3b935,Andriy Pyatov,ua UKR,GK,ua Shakhtar,36,1984,1.0,4,1,1,1,0,4.2,0.53,+0.2,+0.19,6,9,66.7,19,1,21.1,26.4,8,62.5,39.8,7,0,0.0,1,1.00,14.0,Matches
e358587b,Pepe Reina,es ESP,GK,it Lazio,37,1982,7.0,12,2,0,0,1,8.9,0.25,-2.1,-0.30,24,54,44.4,261,45,19.9,28.1,24,8.3,19.8,90,2,2.2,4,0.57,10.8,Matches
903b6e8b,José Sá,pt POR,GK,gr Olympiacos,27,1993,6.0,10,3,0,0,0,11.1,0.24,+1.1,+0.18,28,80,35.0,161,39,32.9,32.2,49,55.1,42.1,68,6,8.8,0,0.00,9.4,Matches
d97b252e,Matvei Safonov,ru RUS,GK,ru Krasnodar,21,1999,4.0,8,2,0,1,0,6.6,0.15,-1.4,-0.35,29,74,39.2,94,23,56.4,41.8,30,70.0,46.6,76,4,5.3,1,0.25,7.0,Matches
74733221,Romain Salin,fr FRA,GK,fr Rennes,36,1984,2.0,4,0,0,0,0,3.2,0.40,-0.8,-0.40,10,19,52.6,38,7,26.3,28.3,12,75.0,46.0,24,0,0.0,4,2.00,22.2,Matches
420c18a1,Yann Sommer,ch SUI,GK,de M'Gladbach,31,1988,8.0,13,0,0,1,0,14.1,0.42,+1.1,+0.14,33,86,38.4,293,29,27.0,29.2,49,14.3,24.1,107,6,5.6,4,0.50,12.6,Matches
ac4003af,Marco Sportiello,it ITA,GK,it Atalanta,28,1992,5.0,11,2,0,0,0,9.8,0.25,-1.2,-0.24,17,35,48.6,86,25,19.8,28.3,29,62.1,47.8,40,3,7.5,5,1.00,16.8,Matches
27d902c8,Cican Stankovic,at AUT,GK,at RB Salzburg,27,1992,6.0,17,2,0,3,1,12.4,0.33,-3.6,-0.60,11,36,30.6,94,19,34.0,32.1,31,12.9,24.9,67,3,4.5,3,0.50,13.4,Matches
42130443,Zack Steffen,us USA,GK,eng Manchester City,25,1995,1.0,0,0,0,0,0,0.2,0.08,+0.2,+0.16,0,0,,20,5,0.0,21.8,5,0.0,15.6,9,0,0.0,0,0.00,,Matches
339fe0e8,Thomas Strakosha,al ALB,GK,it Lazio,25,1995,1.0,1,0,0,0,0,1.0,0.15,0.0,+0.02,4,10,40.0,10,3,50.0,35.0,8,62.5,45.0,14,0,0.0,0,0.00,,Matches
01b8a2b2,Wojciech Szczęsny,pl POL,GK,it Juventus,30,1990,7.3,8,2,1,0,0,9.4,0.28,+1.4,+0.20,6,15,40.0,133,25,9.0,22.2,39,7.7,22.6,61,3,4.9,10,1.43,17.2,Matches
6f51e382,Marc-André ter Stegen,de GER,GK,es Barcelona,28,1992,5.0,9,3,0,0,0,11.0,0.33,+2.0,+0.40,10,15,66.7,98,15,11.2,23.6,29,13.8,25.6,41,0,0.0,5,1.00,16.2,Matches
41f0b196,Anatolii Trubin,ua UKR,GK,ua Shakhtar,18,2001,5.0,8,0,0,1,1,7.1,0.23,+0.1,+0.03,20,91,22.0,162,28,36.4,35.3,52,61.5,46.9,117,2,1.7,1,0.20,10.3,Matches
7b456af7,Tomáš Vaclík,cz CZE,GK,es Sevilla,31,1989,2.0,3,1,1,0,0,1.8,0.13,-1.2,-0.62,8,19,42.1,36,3,38.9,33.2,8,62.5,44.9,20,1,5.0,1,0.50,14.7,Matches
