id,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
bece776f,Nabil Fekir,fr FRA,MF,Betis,28,1993,31.0,7,1,0,65,92,9,173,7,29,0,0,0,106,26,48,35.1,Matches
51a3c4c8,Felipe,br BRA,DF,Atlético Madrid,32,1989,16.7,5,1,0,21,14,2,0,28,15,0,0,0,100,45,29,60.8,Matches
8aafd64f,João Félix,pt POR,"FW,MF",Atlético Madrid,21,1999,14.0,3,1,1,15,57,9,18,7,2,0,0,0,31,19,18,51.4,Matches
a01c3d54,Aitor Fernández,es ESP,GK,Levante,30,1991,13.0,1,1,0,1,2,0,0,0,1,0,0,0,20,1,0,100.0,Matches
aa677a35,Álex Fernández,es ESP,MF,Cádiz,28,1992,22.8,2,0,0,15,23,2,69,30,31,0,0,0,164,18,30,37.5,Matches
41f32541,Fernando,br BRA,"MF,DF",Sevilla,34,1987,20.6,6,0,0,16,11,1,1,29,17,0,0,0,131,35,45,43.8,Matches
eb82b6f1,Fidel,es ESP,MF,Elche,31,1989,25.1,9,0,0,26,29,7,118,7,23,0,1,0,141,6,21,22.2,Matches
1827a42d,José Fontán,es ESP,DF,Celta Vigo,21,2000,3.1,3,0,0,10,0,0,5,10,3,0,1,0,17,4,2,66.7,Matches
45e17712,Dimitri Foulquier,fr FRA,DF,Granada,28,1993,2.0,0,0,0,1,3,0,7,1,0,0,0,0,4,1,3,25.0,Matches
45e17712,Dimitri Foulquier,fr FRA,DF,Valencia,28,1993,26.0,11,0,0,39,40,1,60,29,17,1,1,0,164,20,22,47.6,Matches
6c7762c3,Juan Foyth,ar ARG,DF,Villarreal,23,1998,21.4,6,1,1,39,22,0,7,20,49,0,1,0,125,36,24,60.0,Matches
40883e3a,Enric Franquesa,es ESP,"DF,FW",Levante,24,1997,6.9,1,0,0,7,7,1,10,7,3,0,0,0,28,8,7,53.3,Matches
38ce1150,Jorge de Frutos,es ESP,"MF,FW",Levante,24,1997,19.6,4,0,0,39,21,13,69,12,15,0,2,0,96,7,16,30.4,Matches
a4b00319,Javi Galán,es ESP,DF,Celta Vigo,26,1994,36.6,8,0,0,54,75,11,173,45,66,0,0,0,234,25,48,34.2,Matches
91f7631f,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,27,1993,15.3,4,0,0,25,33,0,14,20,21,0,0,0,109,18,12,60.0,Matches
766f48dd,Thiago Galhardo,br BRA,"FW,MF",Celta Vigo,32,1989,12.8,5,0,0,21,13,16,9,6,6,0,0,0,31,48,66,42.1,Matches
90bbd822,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,28,1992,33.3,6,0,0,23,25,11,194,42,23,0,0,0,187,5,23,17.9,Matches
240d3a0b,Dani García,es ESP,MF,Athletic Club,31,1990,24.2,9,0,0,44,22,1,4,24,22,0,0,0,132,33,33,50.0,Matches
3e42f707,David García,es ESP,DF,Osasuna,27,1994,34.5,8,0,0,53,21,0,0,52,14,0,1,0,221,134,42,76.1,Matches
2bed3eab,Eric García,es ESP,DF,Barcelona,20,2001,22.7,5,1,0,34,5,2,2,44,18,0,1,0,95,32,21,60.4,Matches
7226539b,Francisco Garcia,es ESP,DF,Rayo Vallecano,21,1999,33.6,4,0,0,24,15,2,128,45,35,0,0,0,210,25,37,40.3,Matches
87b498b0,Joan García,es ESP,GK,Espanyol,20,2001,1.2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,,Matches
6ed1a2a2,Manu García,es ESP,MF,Alavés,23,1998,12.0,3,0,0,24,33,0,43,13,9,0,0,0,81,3,10,23.1,Matches
b418dbd4,Raúl García,es ESP,FW,Athletic Club,35,1986,20.0,3,0,0,49,32,12,20,9,17,0,0,0,62,57,66,46.3,Matches
5c96b017,Rubén García,es ESP,"MF,FW",Osasuna,28,1993,26.4,1,0,0,37,28,8,199,24,26,0,1,0,139,28,44,38.9,Matches
dafa5038,Saúl García,es ESP,MF,Alavés,26,1994,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,Matches
4a633cfe,Unai García,es ESP,DF,Osasuna,29,1992,15.6,5,0,0,10,7,0,8,22,12,0,1,0,75,34,33,50.7,Matches
fb5d47b3,Mario Gaspar,es ESP,DF,Villarreal,30,1990,6.9,1,0,0,8,2,0,4,6,4,0,0,0,30,8,11,42.1,Matches
19cae58d,Gavi,es ESP,"MF,FW",Barcelona,16,2004,25.7,11,1,1,63,69,12,48,25,18,1,0,0,122,32,35,47.8,Matches
6652cf96,Óscar Gil,es ESP,DF,Espanyol,24,1997,18.8,7,0,0,36,24,2,38,19,35,0,0,0,72,6,24,20.0,Matches
9c435456,Mario Gila,es ESP,DF,Real Madrid,20,2000,0.3,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,,Matches
0e5ddc7c,Dani Gómez,es ESP,FW,Levante,23,1998,11.8,1,0,0,18,20,11,5,3,4,1,0,0,32,4,29,12.1,Matches
4c2e9442,Maxi Gómez,uy URU,FW,Valencia,24,1996,21.7,7,1,1,49,55,10,19,3,3,1,0,0,48,82,67,55.0,Matches
5a626448,Moi Gómez,es ESP,"MF,FW",Villarreal,27,1994,14.3,2,0,0,22,11,1,33,6,7,0,0,0,76,11,14,44.0,Matches
6e4df551,Papu Gómez,ar ARG,"FW,MF",Sevilla,33,1988,19.8,4,0,0,21,48,1,57,7,11,0,0,0,80,10,20,33.3,Matches
bc6f5f06,Sergi Gómez,es ESP,DF,Espanyol,29,1992,30.2,1,1,0,11,4,0,0,40,24,0,0,0,103,39,50,43.8,Matches
b8c1de25,Maxime Gonalons,fr FRA,MF,Granada,32,1989,17.2,6,0,0,29,31,0,6,18,28,0,0,0,110,33,16,67.3,Matches
4ac7608e,Diego González,es ESP,DF,Elche,26,1995,19.9,3,1,0,25,3,0,0,19,16,0,1,0,85,27,27,50.0,Matches
49d028db,Édgar González,es ESP,DF,Betis,24,1997,16.3,6,0,0,21,8,0,1,23,19,0,0,0,70,32,34,48.5,Matches
1fc474ae,Giovanni González,uy URU,DF,Mallorca,26,1994,4.1,1,0,0,3,3,0,10,4,3,0,0,0,20,6,12,33.3,Matches
2c56a792,Nicolás González,es ESP,MF,Barcelona,19,2002,12.4,6,0,0,37,19,1,7,6,20,0,0,0,66,5,13,27.8,Matches
1ccd3dae,Peter González,do DOM,"MF,DF",Real Madrid,19,2002,0.3,0,0,0,0,2,0,1,1,0,0,0,0,3,0,1,0.0,Matches
56545648,Roberto González,es ESP,"FW,MF",Betis,20,2001,1.5,0,0,0,2,3,0,1,1,4,0,0,0,2,1,1,50.0,Matches
f3451c66,Gori,es ESP,MF,Espanyol,19,2002,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
6f5f82c0,Andoni Gorosabel,es ESP,DF,Real Sociedad,24,1996,25.4,4,0,0,27,18,0,63,18,31,0,0,0,137,22,30,42.3,Matches
fc3d2006,Jaume Grau,es ESP,MF,Osasuna,24,1997,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,Matches
30061f53,Dominik Greif,sk SVK,GK,Mallorca,24,1997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
8b298f56,Clément Grenier,fr FRA,MF,Mallorca,30,1991,0.7,1,0,0,2,0,0,2,0,0,0,0,0,4,1,2,33.3,Matches
df69b544,Antoine Griezmann,fr FRA,FW,Barcelona,30,1991,2.9,0,0,0,2,4,0,0,3,5,0,0,0,9,4,6,40.0,Matches
df69b544,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,30,1991,18.8,3,0,0,18,27,10,34,7,14,0,0,0,72,31,53,36.9,Matches
ef322658,Andrés Guardado,mx MEX,MF,Betis,34,1986,15.5,4,0,0,24,18,0,9,21,13,0,1,0,100,12,32,27.3,Matches
32974271,Sergi Guardiola,es ESP,FW,Rayo Vallecano,30,1991,19.0,3,0,0,29,29,14,16,4,9,1,0,0,47,23,45,33.8,Matches
0076ab7f,Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,29,1991,11.6,5,0,0,15,9,0,0,22,7,0,0,0,73,29,8,78.4,Matches
e6bc67d7,Gonçalo Guedes,pt POR,"FW,MF",Valencia,24,1996,29.0,3,0,0,37,74,5,110,9,14,1,0,0,108,16,29,35.6,Matches
8e48dc61,Ander Guevara,es ESP,MF,Real Sociedad,24,1997,9.6,2,0,0,15,5,0,0,12,13,0,1,0,66,15,22,40.5,Matches
99bebd12,John Guidetti,se SWE,"FW,MF",Alavés,29,1992,3.1,2,0,0,9,3,3,4,0,1,1,0,0,7,1,6,14.3,Matches
f7c12fbf,Hugo Guillamón,es ESP,"MF,DF",Valencia,21,2000,26.2,11,2,1,71,63,2,6,30,27,0,0,1,169,48,39,55.2,Matches
ac454a4f,Gerard Gumbau,es ESP,MF,Elche,26,1994,21.0,8,1,0,50,22,0,93,23,19,0,0,0,104,15,22,40.5,Matches
4c0a6a48,Jon Guridi,es ESP,MF,Real Sociedad,26,1995,2.3,0,0,0,4,3,0,3,3,3,0,0,0,9,1,12,7.7,Matches
0b2c8585,Raúl Guti,es ESP,MF,Elche,24,1996,18.1,4,1,1,16,34,0,9,25,15,0,0,0,106,9,17,34.6,Matches
b3b62f94,Marcos Mauro López Gutiérrez,ar ARG,DF,Cádiz,30,1991,1.5,1,0,0,1,1,0,0,1,0,0,0,0,5,4,1,80.0,Matches
7e98cff1,Miguel Gutiérrez,es ESP,DF,Real Madrid,20,2001,2.9,1,0,0,3,8,0,9,2,5,0,0,0,14,2,2,50.0,Matches
8696bc90,Munir El Haddadi,ma MAR,"FW,MF",Sevilla,25,1995,5.3,3,0,0,7,13,3,6,5,4,0,0,0,23,8,16,33.3,Matches
be32269e,Varazdat Haroyan,am ARM,DF,Cádiz,28,1992,16.0,9,0,0,22,6,1,1,15,21,0,0,0,68,29,19,60.4,Matches
a39bb753,Eden Hazard,be BEL,"FW,MF",Real Madrid,30,1991,8.0,3,0,0,9,30,4,12,2,3,0,0,0,24,1,6,14.3,Matches
dea912dc,Kike Hermoso,es ESP,DF,Betis,21,1999,1.0,0,0,0,1,0,0,0,0,1,0,0,0,5,6,2,75.0,Matches
555f3a0b,Mario Hermoso,es ESP,DF,Atlético Madrid,26,1995,20.7,6,1,0,26,11,1,24,29,15,0,0,1,126,49,22,69.0,Matches
132ac341,Aridane Hernández,gq EQG,DF,Osasuna,32,1989,12.9,1,0,0,5,4,3,1,20,9,0,0,1,67,22,20,52.4,Matches
02d2c436,Luis Hernández,es ESP,DF,Cádiz,32,1989,15.2,5,0,0,9,7,1,9,16,5,0,0,0,68,14,17,45.2,Matches
90162357,Mario Hernández,es ESP,"DF,FW",Rayo Vallecano,22,1999,4.4,3,0,0,4,4,1,15,4,4,0,0,0,20,2,5,28.6,Matches
a8542814,Héctor Herrera,mx MEX,MF,Atlético Madrid,31,1990,9.5,4,0,0,19,8,1,10,12,8,0,1,0,73,23,23,50.0,Matches
a4995f48,Sergio Herrera,es ESP,GK,Osasuna,28,1993,36.0,3,0,0,0,11,0,0,1,2,0,0,0,50,5,0,100.0,Matches
e778654a,Yangel Herrera,ve VEN,MF,Espanyol,23,1998,18.3,7,1,1,44,34,1,9,19,31,0,0,0,128,55,60,47.8,Matches
1bc432b7,Matthew Hoppe,us USA,"FW,MF",Mallorca,20,2001,1.5,0,0,0,4,1,2,0,0,0,0,0,0,6,2,10,16.7,Matches
c7429db3,Robert Ibáñez,es ESP,"MF,FW",Osasuna,28,1993,1.0,0,0,0,0,5,1,0,1,3,0,0,0,8,0,2,0.0,Matches
ad1ffcfd,Vicente Iborra,es ESP,MF,Villarreal,33,1988,11.5,4,0,0,19,10,0,0,11,10,0,0,0,69,26,15,63.4,Matches
34caa4b3,Oussama Idrissi,ma MAR,"MF,FW",Sevilla,25,1996,1.4,1,0,0,4,4,2,4,1,0,1,0,0,6,0,1,0.0,Matches
34caa4b3,Oussama Idrissi,ma MAR,MF,Cádiz,25,1996,10.0,2,0,0,10,3,2,45,3,4,0,0,0,48,0,8,0.0,Matches
974322dc,Iglesias,es ESP,DF,Getafe,23,1998,8.0,1,0,0,16,17,1,46,10,10,0,0,0,51,10,14,41.7,Matches
75645f0e,Borja Iglesias,es ESP,FW,Betis,28,1993,17.5,4,0,0,25,31,8,6,4,4,2,0,0,33,20,27,42.6,Matches
5ce0b5ba,Asier Illarramendi,es ESP,MF,Real Sociedad,31,1990,4.2,1,0,0,4,1,0,5,4,5,0,0,0,37,12,7,63.2,Matches
4c2fa917,Nikita Iosifov,ru RUS,MF,Villarreal,20,2001,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,Matches
8e92be30,Alexander Isak,se SWE,FW,Real Sociedad,21,1999,23.8,6,0,0,32,30,15,17,3,4,0,0,0,56,28,34,45.2,Matches
a0b4bb3e,Isco,es ESP,"MF,FW",Real Madrid,29,1992,3.7,1,0,0,7,8,0,8,2,5,0,0,0,19,4,1,80.0,Matches
9c36ed83,Nicolas Jackson,sn SEN,"FW,MF",Villarreal,20,2001,1.8,1,0,0,2,5,1,1,1,0,1,0,0,6,13,6,68.4,Matches
1ea5f91c,Jakub Jankto,cz CZE,"DF,MF",Getafe,25,1996,6.5,1,1,0,3,7,0,27,4,7,0,0,0,38,2,3,40.0,Matches
4737cebe,Adnan Januzaj,be BEL,"FW,MF",Real Sociedad,26,1995,18.1,5,0,0,28,51,4,146,12,11,1,0,0,93,10,19,34.5,Matches
9038c2a1,Jason,es ESP,"MF,FW",Alavés,27,1994,7.5,1,0,0,13,13,0,61,7,7,0,1,0,37,9,16,36.0,Matches
9038c2a1,Jason,es ESP,"MF,DF",Valencia,27,1994,0.8,2,0,0,3,4,0,7,1,1,0,0,0,7,0,2,0.0,Matches
eeba07f8,Luis Javier Suárez,co COL,FW,Granada,23,1997,31.6,6,0,0,40,36,5,38,6,14,0,0,0,86,55,115,32.4,Matches
5f5501ed,Álvaro Jiménez,es ESP,"MF,FW",Cádiz,26,1995,2.6,0,0,0,4,7,0,23,3,3,0,0,0,9,2,3,40.0,Matches
4c5b14d2,Joaquín,es ESP,"FW,MF",Betis,40,1981,5.2,0,0,0,1,9,0,36,3,2,0,0,0,30,3,12,20.0,Matches
030ef8d6,Jofre,es ESP,"MF,DF",Espanyol,20,2001,0.2,0,0,0,0,4,0,3,0,1,1,0,0,0,1,0,100.0,Matches
1bacc518,Frenkie de Jong,nl NED,MF,Barcelona,24,1997,27.5,7,1,1,24,35,6,31,20,19,0,0,0,154,25,15,62.5,Matches
abb3bb95,Luuk de Jong,nl NED,FW,Barcelona,30,1990,7.3,1,0,0,8,12,6,1,0,7,0,0,0,23,33,18,64.7,Matches
2a0c8ba4,Joan Jordán,es ESP,MF,Sevilla,27,1994,27.9,9,0,0,54,26,1,23,30,30,0,0,0,185,11,23,32.4,Matches
5b28b2f6,Josan,es ESP,"DF,MF",Elche,31,1989,13.5,2,0,0,14,30,4,74,10,22,0,0,0,60,3,16,15.8,Matches
d87e2cae,Willian José,br BRA,FW,Betis,29,1991,17.8,2,0,0,12,23,7,7,3,13,0,0,0,64,22,34,39.3,Matches
6265208f,Joselu,es ESP,FW,Alavés,31,1990,34.7,0,0,0,43,57,11,31,7,11,2,0,0,87,281,132,68.0,Matches
ed3f5f4c,Josema,es ESP,DF,Elche,25,1996,2.0,0,0,0,3,4,0,3,0,2,0,1,0,9,3,5,37.5,Matches
4d8cd038,Luka Jović,rs SRB,FW,Real Madrid,23,1997,4.1,1,0,0,3,3,2,0,1,1,0,0,0,9,7,8,46.7,Matches
d83f09ff,Miguel Juan Llambrich,es ESP,DF,Espanyol,25,1996,0.8,0,0,0,0,1,0,1,0,2,0,0,0,6,0,2,0.0,Matches
1f1c8a15,José Juan Macías,mx MEX,"FW,MF",Getafe,21,1999,2.2,1,0,0,1,11,4,3,1,0,1,0,0,5,4,6,40.0,Matches
84399660,Juanmi,es ESP,FW,Betis,28,1993,23.7,5,0,0,40,15,18,4,9,25,1,0,0,106,32,37,46.4,Matches
360d70f8,Lago Junior,ci CIV,"FW,MF",Mallorca,30,1990,2.0,0,0,0,5,7,0,5,2,2,0,0,0,6,4,10,28.6,Matches
7111d552,Vinicius Júnior,br BRA,FW,Real Madrid,21,2000,29.9,6,0,0,34,74,26,44,6,24,4,0,0,105,3,8,27.3,Matches
2a9f6b4d,Jutglà,es ESP,FW,Barcelona,22,1999,3.3,1,0,0,4,6,1,6,1,1,0,0,0,9,6,4,60.0,Matches
53520a67,Jens Jønsson,dk DEN,MF,Cádiz,28,1993,14.5,3,0,0,16,8,1,5,34,29,0,0,0,83,28,13,68.3,Matches
8455ad90,Lee Kangin,kr KOR,"MF,FW",Mallorca,20,2001,15.7,4,1,1,23,36,1,73,5,6,0,0,1,77,16,39,29.1,Matches
e897d8ba,Kike,es ESP,FW,Osasuna,31,1989,20.7,2,0,0,23,36,9,21,3,7,1,0,0,68,75,107,41.2,Matches
3a58d075,Koba Koindredi,fr FRA,MF,Valencia,19,2001,2.0,1,0,0,8,6,0,2,4,3,0,0,0,8,5,7,41.7,Matches
55126f3b,Koke,es ESP,MF,Atlético Madrid,29,1992,27.9,6,0,0,29,27,0,33,24,30,0,0,0,169,12,26,31.6,Matches
fc076f78,Luca Koleosho,ca CAN,FW,Espanyol,16,2004,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
cce181df,Geoffrey Kondogbia,cf CTA,"MF,DF",Atlético Madrid,28,1993,20.9,13,2,2,40,37,0,1,44,44,0,0,0,188,38,21,64.4,Matches
4d1666ff,Jules Koundé,fr FRA,DF,Sevilla,22,1998,30.4,2,2,0,15,28,2,18,21,17,1,0,0,199,77,49,61.1,Matches
6ce1f46f,Toni Kroos,de GER,MF,Real Madrid,31,1990,23.4,4,0,0,20,39,0,86,12,26,0,0,0,125,8,10,44.4,Matches
16aa3654,Takefusa Kubo,jp JPN,"FW,MF",Mallorca,20,2001,17.8,4,0,0,17,47,5,51,8,19,0,0,0,101,11,14,44.0,Matches
b7c99b9b,Víctor Laguardia,es ESP,DF,Alavés,31,1989,33.8,9,0,0,21,6,4,3,27,16,0,0,0,171,62,47,56.9,Matches
bf12926c,Diego Lainez,mx MEX,FW,Betis,21,2000,1.6,0,0,0,4,1,0,2,1,1,0,0,0,10,0,2,0.0,Matches
abe66106,Érik Lamela,ar ARG,"FW,MF",Sevilla,29,1992,11.3,5,0,0,21,13,5,15,5,18,0,0,0,54,10,12,45.5,Matches
2bea832e,Latasa,es ESP,FW,Real Madrid,20,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
8e088e04,Toni Lato,es ESP,DF,Valencia,23,1997,6.6,5,0,0,14,6,1,19,8,12,0,0,0,52,4,19,17.4,Matches
9a64e67e,Robin Le Normand,fr FRA,DF,Real Sociedad,24,1996,37.0,6,0,0,37,22,2,1,48,32,0,0,0,155,107,66,61.8,Matches
6c4776b1,Jeremías Ledesma,ar ARG,GK,Cádiz,28,1993,38.0,4,0,0,2,7,0,0,1,1,0,2,0,39,13,1,92.9,Matches
e3fabb0a,Wu Lei,cn CHN,"FW,MF",Espanyol,29,1991,5.3,0,0,0,5,5,5,4,4,2,0,0,0,16,8,22,26.7,Matches
6eaed4eb,Florian Lejeune,fr FRA,DF,Alavés,30,1991,30.0,9,1,1,34,5,2,3,31,24,0,2,0,164,71,43,62.3,Matches
59b7d823,Iñigo Lekue,es ESP,DF,Athletic Club,28,1993,21.4,3,0,0,19,9,0,66,23,23,0,0,0,144,18,17,51.4,Matches
4dbd0916,Thomas Lemar,fr FRA,MF,Atlético Madrid,25,1995,16.0,2,0,0,11,21,2,90,8,14,0,2,0,71,12,10,54.5,Matches
755da865,Ruben Lendinez,es ESP,DF,Valencia,18,2003,1.5,2,0,0,2,0,0,0,2,3,0,0,0,8,0,1,0.0,Matches
4f28a6ff,Clément Lenglet,fr FRA,DF,Barcelona,26,1995,9.2,4,0,0,19,4,0,1,13,11,0,1,0,60,16,25,39.0,Matches
38b0cf42,Javier Llabrés,es ESP,"FW,MF",Mallorca,18,2002,1.5,0,0,0,0,0,1,4,0,1,0,0,0,9,1,1,50.0,Matches
02c15616,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,26,1995,27.2,5,0,0,30,16,7,71,27,23,0,1,0,174,18,23,43.9,Matches
d7553721,Giovani Lo Celso,ar ARG,"FW,MF",Villarreal,25,1996,11.0,3,0,0,16,42,3,15,5,12,0,0,0,61,3,6,33.3,Matches
a952a529,Julen Lobete,es ESP,"FW,MF",Real Sociedad,20,2000,3.2,0,0,0,9,11,5,0,1,3,0,0,0,16,4,8,33.3,Matches
ed9f7cfe,Renan Lodi,br BRA,DF,Atlético Madrid,23,1998,13.1,4,0,0,21,21,3,48,13,18,0,1,0,64,28,21,57.1,Matches
f03f284b,David López,es ESP,"MF,DF",Espanyol,31,1989,8.3,1,0,0,9,6,0,0,10,13,0,0,0,56,21,17,55.3,Matches
73683fa9,Diego López,es ESP,GK,Espanyol,39,1981,35.3,4,0,0,0,6,0,0,1,0,0,0,0,49,10,0,100.0,Matches
e9ada8cf,Javi López,es ESP,DF,Alavés,19,2002,5.1,2,0,0,6,12,0,14,4,6,0,0,0,13,0,6,0.0,Matches
88050721,Unai López,es ESP,MF,Rayo Vallecano,25,1995,12.9,5,0,0,26,17,5,62,10,9,0,0,0,76,8,22,26.7,Matches
bcfc4473,Mamadou Loum,sn SEN,MF,Alavés,24,1996,25.7,10,0,0,50,22,1,4,37,22,0,0,0,160,100,42,70.4,Matches
38699c72,Anthony Lozano,hn HON,"FW,MF",Cádiz,28,1993,18.6,8,0,0,43,38,9,26,2,4,4,0,0,64,44,75,37.0,Matches
881cd6be,Florentino Luís,pt POR,MF,Getafe,21,1999,11.0,2,0,0,18,2,0,2,21,25,0,0,0,70,17,22,43.6,Matches
b05e2dbd,José Luis Gayà,es ESP,DF,Valencia,26,1995,20.8,8,2,1,34,21,4,94,19,21,1,1,0,111,8,15,34.8,Matches
4a478107,José Luis Morales,es ESP,"FW,MF",Levante,34,1987,30.2,7,0,0,28,40,15,121,4,17,1,0,0,132,16,31,34.0,Matches
acf5410c,Luismi,es ESP,"FW,MF",Sevilla,20,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
3061e1ec,Andriy Lunin,ua UKR,GK,Real Madrid,22,1999,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,,Matches
ed6ea4d9,Darwin Machís,ve VEN,"MF,FW",Granada,28,1993,15.3,2,0,0,20,30,6,66,15,13,0,0,0,85,12,18,40.0,Matches
5db04597,Pablo Maffeo,es ESP,DF,Mallorca,24,1997,32.7,10,0,0,32,59,3,109,46,47,3,0,0,170,59,57,50.9,Matches
00b28772,Nemanja Maksimović,rs SRB,MF,Getafe,26,1995,32.6,5,0,0,13,13,0,13,71,32,0,0,0,143,47,42,52.8,Matches
cb574619,Hugo Mallo,es ESP,DF,Celta Vigo,30,1991,20.3,5,2,1,38,4,6,73,20,25,0,1,0,97,41,28,59.4,Matches
bbc19252,Mickael Malsa,mq MTQ,MF,Levante,25,1995,12.7,7,0,0,19,15,0,0,18,17,0,0,0,99,10,20,33.3,Matches
d4b73232,Giorgi Mamardashvili,ge GEO,GK,Valencia,20,2000,18.0,2,0,0,0,2,0,0,0,0,0,0,0,29,6,0,100.0,Matches
c20bdcd7,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,27,1994,14.4,5,0,0,26,20,0,16,21,25,0,1,0,88,22,26,45.8,Matches
fbd6378b,Aïssa Mandi,dz ALG,DF,Villarreal,29,1991,15.3,3,0,0,14,5,1,0,13,5,0,0,1,54,26,21,55.3,Matches
ae86d473,Maranhão,br BRA,"FW,MF",Valencia,24,1996,10.8,3,0,0,23,22,4,3,7,11,1,0,0,34,41,51,44.6,Matches
b9d0446f,Nikola Maraš,rs SRB,DF,Rayo Vallecano,25,1995,11.6,4,0,0,11,4,0,0,15,9,0,0,0,37,29,27,51.8,Matches
603116a7,Marcelo,br BRA,DF,Real Madrid,33,1988,5.8,0,0,0,3,8,0,29,1,4,0,0,0,32,3,4,42.9,Matches
b14f755d,Iván Marcone,ar ARG,MF,Elche,31,1990,9.0,5,0,0,12,4,0,1,12,14,0,0,0,59,6,3,66.7,Matches
9f323c71,Óscar de Marcos,es ESP,DF,Athletic Club,32,1989,18.7,5,0,0,25,8,3,48,19,37,0,0,0,120,22,16,57.9,Matches
6f4c734d,José Mari,es ESP,MF,Cádiz,33,1987,4.3,3,1,1,8,7,0,1,7,7,0,0,0,25,4,7,36.4,Matches
f0da930c,José María Giménez,uy URU,DF,Atlético Madrid,26,1995,22.7,7,0,0,11,21,2,1,25,12,0,0,0,99,41,24,63.1,Matches
5c4dc0ff,Mariano,do DOM,FW,Real Madrid,27,1993,3.8,2,0,0,2,0,4,1,1,0,0,0,0,4,9,4,69.2,Matches
e7630876,Mika Màrmol,es ESP,DF,Barcelona,19,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
0ae4e09a,Roger Martí,es ESP,FW,Levante,30,1991,23.5,8,0,0,62,28,12,10,2,14,1,0,0,49,29,54,34.9,Matches
8b788c01,Anthony Martial,fr FRA,"FW,MF",Sevilla,25,1995,5.4,1,0,0,5,11,0,6,0,1,0,0,0,7,6,9,40.0,Matches
cbec0059,Martín,es ESP,MF,Cádiz,22,1999,1.3,1,0,0,4,1,0,3,1,2,0,0,0,5,6,5,54.5,Matches
e1e75690,Ander Martin,es ESP,"FW,MF",Real Sociedad,20,2000,1.0,0,0,0,4,0,0,5,3,0,0,0,0,4,2,2,50.0,Matches
2ae30661,Andrés Martín,es ESP,"FW,MF",Rayo Vallecano,22,1999,2.1,0,0,0,3,2,3,2,0,0,0,0,0,3,2,2,50.0,Matches
64035864,Carlos Martín,es ESP,DF,Atlético Madrid,19,2002,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50.0,Matches
ae48c5cb,Iván Martín,es ESP,"MF,FW",Alavés,22,1999,1.8,0,0,0,2,1,0,3,1,1,0,0,0,6,3,3,50.0,Matches
3fc45c73,Iñigo Martínez,es ESP,DF,Athletic Club,30,1991,26.0,9,2,1,33,27,2,11,39,13,0,1,0,175,69,46,60.0,Matches
3672b352,Javi Martínez,es ESP,"MF,FW",Osasuna,21,1999,9.8,1,0,0,15,9,0,31,9,14,0,0,0,62,9,16,36.0,Matches
ecc77652,Pablo Martínez,es ESP,MF,Levante,23,1998,7.3,2,0,0,11,9,1,14,15,8,0,0,0,46,11,12,47.8,Matches
11fd2b75,Omar Mascarell,es ESP,MF,Elche,28,1993,27.7,6,0,0,37,22,0,5,48,26,0,0,0,172,42,39,51.9,Matches
02319ad7,Jaime Mata,es ESP,FW,Getafe,32,1988,7.5,7,0,0,25,17,9,10,1,5,0,0,0,21,25,54,31.6,Matches
3318286e,Luís Maximiano,pt POR,GK,Granada,22,1999,34.8,2,0,0,0,3,0,0,1,1,0,0,1,50,6,1,85.7,Matches
64e8ed6d,Borja Mayoral,es ESP,FW,Getafe,24,1997,11.6,3,0,0,13,20,4,7,4,5,0,0,0,47,21,30,41.2,Matches
4887118d,Jordi Mboula,es ESP,FW,Mallorca,22,1999,4.8,2,0,0,6,9,5,12,3,2,0,1,0,20,10,9,52.6,Matches
379652be,Óscar Melendo,es ESP,"MF,FW",Espanyol,23,1997,11.0,0,0,0,9,37,0,4,1,5,0,0,0,56,6,15,28.6,Matches
3902e91b,Gonzalo Melero,es ESP,MF,Levante,27,1994,18.8,5,0,0,20,27,2,3,7,16,0,0,0,96,25,31,44.6,Matches
